id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
1538,5.156,0.24,0.647,2.0862,0.42,1.8641,2.4059,0.41,0.000152,0.149397,0.3849,0.73,0.88,76.2739,55.391,4.888,7.161,7.279,0.933,0.8068,4.56858,0,0.792,1138.8,3,0,19.44,20.33,3.09,3.11,47.4,11.3,0.001963,9248.628859350089,1,5.169,10.981,1,10.436,0.7688,0.85,1.55e-06,35,20
1539,2.12,0.206,0.381,2.1456,0.41,1.1825,6.7179,0.49,0.000237,0.131689,0.3886,0.32,0.44,58.6079,91.099,5.695,11.231,3.35,0.691,0.6472,4.96632,1,0.7835,366.9,3,1,21.17,21.55,3.51,1.3,46.8,15.5,0.0003342,7046.324162568656,1,7.03,14.046,0,13.651,1.3808,0.65,1.98e-06,63,36
1540,5.692,0.731,0.497,2.7261,0.63,2.5196,8.8433,0.42,0.000671,0.14735,0.1103,0.27,0.8,-29.2161,57.309,7.836,10.889,4.446,0.985,0.8035,3.51792,1,0.6938,1389.4,4,0,23.57,26.25,4.13,3.91,33.1,10.3,0.0008081,6374.1692958994045,1,1.647,6.34,1,10.769,2.4973,0.94,1.98e-06,56,5
1541,5.235,0.529,0.571,4.0971,0.69,1.6727,3.5925,0.2,0.000305,0.078272,0.2075,0.59,0.78,66.7157,91.646,3.47,16.222,5.441,0.922,0.6356,5.48649,2,0.6628,1368.9,4,1,23.32,24.28,3.03,0.66,44.0,10.7,0.0009785,2496.6364061411623,1,4.802,18.028,0,1.152,1.3935,0.89,1.74e-06,111,4
1542,2.114,0.392,0.856,1.6993,0.56,0.6356,9.1604,0.5,0.000346,0.135339,0.4804,0.27,0.68,7.1001,56.858,3.543,19.744,4.561,0.945,0.9252,3.24126,1,0.7365,1210.7,2,0,20.98,26.13,2.1,3.88,40.6,14.1,0.0011821,10897.654275251403,1,9.361,12.997,1,1.851,2.275,0.97,1.72e-06,73,38
1543,1.71,0.673,0.376,2.399,0.27,1.3007,4.6637,0.41,0.000395,0.115037,0.35,0.29,0.76,11.7152,89.562,6.771,14.783,3.749,0.728,0.7746,3.52941,2,0.6843,471.3,2,1,21.04,24.77,2.56,1.83,48.3,15.3,0.0016995,9056.773976386106,1,11.759,16.865,0,10.942,2.0142,0.73,1.7e-06,84,12
1544,4.625,0.605,0.514,4.5759,0.29,0.9867,4.9983,0.56,0.000205,0.092098,0.4176,0.25,0.6,-53.1724,41.248,4.819,19.911,3.297,0.939,0.8978,3.50837,2,0.6135,418.9,0,0,19.21,23.1,2.63,3.26,36.4,17.7,0.0018266,2895.0103054275332,1,6.628,7.4,1,9.789,0.8391,0.78,1.4e-06,20,17
1545,5.042,0.593,0.156,3.6435,0.45,2.2673,2.8127,0.51,0.000606,0.106172,0.181,0.88,0.64,-32.0159,29.641,6.797,9.439,6.705,0.902,0.899,4.94622,2,0.6363,1279.1,2,0,23.41,24.77,1.82,2.75,48.4,10.8,0.0004225,4200.13751221266,0,6.188,13.908,0,12.991,1.5379,0.69,1.65e-06,92,37
1546,4.331,0.345,0.847,3.2872,0.67,2.2062,9.5531,0.59,0.000628,0.142799,0.5094,0.64,0.79,-66.7253,33.048,6.735,16.012,3.983,0.64,0.8019,3.55156,1,0.6876,368.1,3,1,21.35,26.83,2.91,2.48,35.3,16.9,0.0016959,11957.128771494363,0,1.15,8.153,1,8.94,2.6416,0.88,1.47e-06,40,37
1547,2.964,0.25,0.223,2.3692,0.48,1.4072,6.7039,0.5,0.00016,0.109167,0.7101,0.38,0.67,82.8207,89.68,3.75,7.72,3.493,0.863,0.7813,5.30617,1,0.5396,932.2,0,1,23.24,26.98,4.6,2.48,49.4,17.1,0.0007205,12677.717193763483,0,11.218,16.347,1,11.521,0.8306,0.81,1.55e-06,49,32
1548,2.607,0.551,0.145,1.687,0.47,1.255,4.6553,0.41,0.000558,0.067113,0.4182,0.47,0.4,-79.9989,47.881,9.523,15.606,4.068,0.935,0.6165,3.05092,2,0.7442,1178.0,3,2,19.38,25.51,3.88,5.84,38.9,10.4,0.0005868,6668.530611198728,1,9.194,12.491,1,13.909,2.6208,0.69,1.66e-06,106,35
1549,6.119,0.401,0.703,0.97,0.58,1.6244,6.6815,0.41,0.000423,0.088559,0.2766,0.8,0.48,-17.6836,36.622,8.725,7.204,4.072,0.906,0.7225,4.03439,1,0.8326,538.9,3,1,22.77,26.69,2.26,3.3,34.1,13.0,0.0008255,5768.439204138214,1,11.191,13.05,1,5.025,2.632,0.91,1.66e-06,80,38
1550,4.571,0.599,0.19,2.4151,0.3,0.7808,11.0408,0.37,0.000455,0.108448,0.6039,0.63,0.64,-11.949,53.975,3.393,15.487,4.15,0.683,0.716,4.00255,2,0.7906,1060.6,3,0,18.96,21.85,3.91,0.57,48.4,10.5,0.0007938,9442.924329793375,0,7.834,14.971,1,14.977,0.719,0.91,1.04e-06,88,39
1551,6.561,0.455,0.753,2.7652,0.49,1.9905,7.7179,0.42,0.000294,0.068313,0.5206,0.52,0.59,32.286,64.857,8.734,12.523,5.978,0.974,0.6338,4.00592,2,0.7438,1425.1,2,2,18.41,20.73,2.24,0.03,34.6,14.6,0.0007188,5855.2258116551875,1,6.415,11.44,1,7.553,2.6684,0.87,2e-06,24,38
1552,6.354,0.589,0.193,0.9947,0.39,2.8241,8.6359,0.57,0.000146,0.115309,0.1676,0.78,0.73,50.2402,12.654,8.416,19.865,5.269,0.744,0.7765,4.32063,0,0.5982,741.7,0,0,21.55,22.99,0.64,2.15,35.7,12.9,0.0007044,12826.334181333046,1,8.583,19.087,0,2.511,2.3184,0.93,1.89e-06,77,14
1553,3.202,0.584,0.265,2.3139,0.41,2.7931,10.6114,0.31,0.000293,0.119973,0.1594,0.53,0.49,-46.1843,58.511,9.148,19.504,6.037,0.983,0.8263,3.60859,0,0.6206,617.8,4,1,19.95,22.72,0.41,2.25,31.4,17.4,0.0019464,11853.458344964241,0,10.767,11.958,1,13.679,1.5234,0.83,1.83e-06,72,10
1554,3.578,0.752,0.787,5.4404,0.57,1.1236,10.0782,0.37,0.000181,0.093085,0.5967,0.54,0.62,-88.1646,26.537,8.561,18.0,6.174,0.894,0.8666,3.55347,1,0.7049,1165.0,1,0,22.98,26.23,4.58,2.29,36.7,17.1,0.0003195,8290.056403543676,0,0.725,16.105,1,14.618,1.0635,0.94,1.8e-06,119,8
1555,3.372,0.544,0.488,1.646,0.41,2.3827,8.2257,0.48,0.000411,0.082012,0.4159,0.81,0.64,-81.305,36.601,5.831,16.884,3.078,0.846,0.8423,4.00776,2,0.8197,1185.3,1,2,23.45,23.86,2.69,5.09,31.8,17.6,0.0002127,13156.73789715122,0,7.222,18.416,1,13.637,2.5586,0.71,1.27e-06,54,21
1556,6.977,0.759,0.266,2.468,0.3,1.9634,11.3663,0.34,0.000395,0.1087,0.9582,0.21,0.4,-14.8297,13.408,6.913,16.933,4.191,0.717,0.8685,4.24002,2,0.5301,458.6,1,0,24.68,26.35,5.52,3.78,31.1,12.4,0.0016813,8139.641756955349,0,6.757,12.512,1,4.486,1.1596,0.76,1.1e-06,42,6
1557,4.17,0.794,0.822,1.6575,0.68,2.8981,4.4795,0.58,0.000393,0.065055,0.4971,0.75,0.3,68.6857,90.243,3.504,9.889,7.294,0.617,0.9158,4.28853,2,0.8126,1321.7,3,1,19.98,22.46,3.09,4.02,32.0,16.0,0.0012888,8801.650657393053,0,8.473,18.19,0,6.037,1.7839,1.0,1.4e-06,47,16
1558,5.321,0.409,0.813,1.2026,0.67,1.9885,5.3137,0.49,0.000694,0.09016,0.3518,0.66,0.82,-66.6866,58.393,2.756,15.686,4.686,0.779,0.7175,4.27957,0,0.7898,911.3,0,2,22.54,23.8,5.75,2.87,45.7,15.5,0.000795,7815.245172158662,1,5.238,5.638,1,13.522,1.4863,0.86,1.44e-06,43,20
1559,4.511,0.761,0.419,3.4348,0.53,1.516,11.3559,0.45,0.000311,0.099273,0.4781,0.89,0.48,5.8634,62.507,7.791,9.594,5.444,0.936,0.8261,4.63163,1,0.7124,1423.9,3,1,18.2,26.42,4.93,2.31,45.6,13.2,0.0003355,13424.913326475806,0,11.309,18.207,0,11.304,2.7975,0.67,1.41e-06,106,15
1560,6.204,0.648,0.687,5.0619,0.54,1.782,2.0917,0.46,0.000668,0.11373,0.5925,0.82,0.35,-62.1633,35.102,5.622,12.777,4.365,0.86,0.6025,4.44788,2,0.7077,815.7,3,0,21.47,22.21,4.54,2.83,31.6,16.3,0.0003906,5875.588476263783,1,2.248,7.217,1,9.259,2.4408,0.91,1.52e-06,70,40
1561,5.599,0.374,0.49,0.9907,0.53,0.5227,3.0353,0.55,0.000351,0.130634,0.8794,0.79,0.31,-38.4098,50.157,6.875,15.882,6.748,0.927,0.8948,3.26836,2,0.7633,703.5,1,1,18.44,20.32,0.78,1.57,48.2,11.9,0.0015291,13441.593230582743,1,10.316,8.022,0,9.657,1.8116,0.71,1.25e-06,56,2
1562,6.072,0.31,0.503,4.0202,0.32,1.5057,8.2178,0.2,0.000315,0.117116,0.6865,0.81,0.32,34.9166,48.586,4.504,7.604,3.903,0.937,0.6597,3.67212,1,0.5031,1227.6,1,1,19.84,20.6,1.31,2.55,30.3,14.4,0.0012187,10935.662188053208,0,1.07,14.11,1,1.846,1.8896,0.85,1.75e-06,83,40
1563,2.661,0.742,0.862,5.0879,0.69,0.7738,9.283,0.36,0.000653,0.070108,0.6991,0.34,0.27,86.4332,36.347,2.774,15.453,3.181,0.734,0.8508,4.59747,2,0.6831,1101.0,2,0,21.61,24.19,3.18,2.79,30.1,14.5,0.0011794,8506.70708482396,0,1.841,18.627,0,6.268,0.7019,0.97,1.36e-06,125,22
1564,1.947,0.588,0.274,1.572,0.5,2.038,6.1362,0.25,0.000284,0.10156,0.6766,0.21,0.48,53.5428,84.591,8.541,16.915,4.061,0.826,0.9371,3.65629,2,0.6246,1005.3,0,2,18.62,22.82,0.8,1.55,47.3,16.0,0.0017964,3416.665792526385,0,6.321,18.057,1,3.842,2.2759,0.95,1.91e-06,55,39
1565,6.651,0.396,0.285,4.0804,0.37,1.1496,3.0896,0.22,0.000404,0.061862,0.683,0.34,0.36,57.165,52.481,7.683,11.244,3.131,0.623,0.7353,3.75161,0,0.5345,441.5,2,0,20.79,25.51,2.41,3.65,37.1,12.4,0.0012851,7463.636235285789,1,6.493,12.631,1,12.094,2.9377,0.97,1.73e-06,80,14
1566,3.948,0.541,0.399,2.1842,0.67,1.8338,10.5827,0.52,0.000207,0.063737,0.7395,0.87,0.35,62.4525,62.561,6.224,16.114,3.75,0.749,0.6697,5.13716,2,0.6871,1417.7,2,0,21.29,22.35,1.94,5.29,42.5,11.6,0.0002342,6373.6867464326615,1,8.135,9.527,0,5.172,1.2305,0.76,1.11e-06,75,14
1567,4.812,0.532,0.115,2.981,0.7,1.1487,8.2568,0.53,0.000563,0.084912,0.9131,0.43,0.31,88.0152,31.35,4.081,15.493,3.419,0.739,0.682,3.2142,2,0.7478,784.8,2,0,19.28,26.01,4.2,4.59,34.8,16.3,0.0003255,12534.183579124785,0,7.215,12.717,1,8.135,2.8928,0.86,1.06e-06,44,14
1568,3.536,0.652,0.179,2.176,0.58,0.764,9.1311,0.32,0.000616,0.103905,0.5405,0.63,0.43,65.1366,59.12,9.242,17.947,4.593,0.82,0.651,4.59905,1,0.7668,1010.9,0,2,21.7,21.94,0.14,0.61,41.6,12.9,0.0018799,8795.807547914977,1,4.225,15.047,1,1.308,1.4594,0.87,1.79e-06,58,3
1569,5.801,0.569,0.204,2.8899,0.46,0.7413,3.7325,0.47,0.000553,0.05152,0.9248,0.62,0.79,68.9907,26.33,6.481,13.803,3.526,0.891,0.6365,3.88121,1,0.528,1098.0,2,2,22.36,25.02,2.98,5.04,49.4,16.8,0.001508,5370.683080712686,1,10.119,13.392,1,5.444,1.2143,0.84,1.13e-06,64,24
1570,3.897,0.22,0.291,2.1653,0.44,2.2469,10.5193,0.52,0.000511,0.131442,0.1045,0.27,0.63,-15.3645,18.77,7.784,12.968,3.087,0.923,0.7708,4.55716,1,0.7474,1037.8,1,0,20.45,26.51,2.1,5.51,35.7,17.2,0.0005843,7983.52693366881,0,4.464,18.526,1,8.523,2.8817,0.67,1.98e-06,117,23
1571,3.521,0.27,0.587,4.5842,0.38,2.2145,5.8579,0.3,0.000349,0.101023,0.3492,0.56,0.74,24.233,44.777,8.042,13.738,7.894,0.774,0.8706,4.79229,0,0.6119,784.7,4,0,19.93,25.77,0.95,3.61,40.7,11.8,0.0018119,8573.019399524157,1,11.594,19.834,1,2.545,2.3859,0.71,1.39e-06,101,16
1572,3.601,0.218,0.285,3.661,0.39,1.7983,7.9033,0.4,0.000305,0.050207,0.8441,0.9,0.51,-59.7707,55.414,6.3,14.323,5.526,0.853,0.9172,3.20403,1,0.6557,477.8,1,1,21.84,25.79,3.22,2.0,49.9,14.9,0.000881,8589.37767273327,0,11.576,9.003,1,4.252,0.8745,0.9,1.86e-06,123,21
1573,5.29,0.693,0.253,5.6587,0.62,0.7878,5.9319,0.44,0.000339,0.116776,0.9256,0.68,0.79,-37.4292,17.287,4.006,19.696,4.682,0.749,0.8633,3.81209,0,0.7156,869.6,4,2,24.37,24.51,3.89,1.8,32.4,14.7,0.0004978,2139.074772860737,1,3.03,7.023,1,4.431,1.4057,0.85,1.89e-06,105,7
1574,1.326,0.8,0.833,5.6067,0.34,1.5855,2.1874,0.33,0.000222,0.143009,0.5447,0.71,0.79,-4.8203,80.728,5.119,17.005,5.884,0.772,0.891,3.13051,2,0.738,606.5,0,1,18.97,22.19,4.34,5.83,45.9,17.2,0.0015884,5447.128227947043,1,7.114,8.693,0,4.007,1.8636,0.66,1.85e-06,38,31
1575,1.842,0.261,0.239,6.2739,0.36,2.7874,9.7005,0.2,0.000103,0.07016,0.8248,0.77,0.21,-68.503,45.186,7.83,18.393,4.651,0.719,0.7559,3.59768,0,0.8409,383.2,3,0,20.47,22.31,3.34,2.21,49.8,10.9,0.0003206,2565.626711465634,0,9.698,15.105,1,13.761,1.319,0.86,1.73e-06,116,23
1576,6.224,0.284,0.616,6.5231,0.49,1.1194,11.0731,0.47,0.000359,0.145053,0.1577,0.47,0.35,87.4118,90.12,4.016,18.542,4.835,0.754,0.6705,5.40324,1,0.6334,1274.4,0,0,22.31,23.5,0.8,0.64,31.9,17.1,0.0009882,12773.446688513335,0,0.471,14.355,0,11.562,0.9022,0.99,2e-06,60,14
1577,5.15,0.606,0.29,2.4058,0.29,2.2913,9.3684,0.33,0.000404,0.104442,0.9177,0.43,0.58,81.4206,50.613,6.182,9.443,3.053,0.689,0.7447,5.11404,0,0.7363,1429.4,2,1,23.31,24.88,0.13,2.81,46.6,17.1,0.0004377,4439.305681623366,1,7.819,15.155,1,11.902,2.0472,0.68,1.89e-06,23,13
1578,2.416,0.231,0.816,1.5833,0.32,1.0097,4.2558,0.5,0.000357,0.072039,0.5935,0.74,0.9,42.4847,56.185,9.244,18.665,5.917,0.877,0.75,3.32948,0,0.5689,341.1,1,1,19.68,21.3,0.97,1.14,40.5,17.5,0.0006035,5001.3136925390445,1,3.237,12.336,1,3.886,0.7698,0.92,1.15e-06,85,34
1579,5.573,0.252,0.397,6.6383,0.49,2.1656,10.1826,0.4,0.000158,0.065442,0.4341,0.73,0.25,15.3715,74.957,6.49,14.336,4.333,0.681,0.6302,3.12721,0,0.5849,1130.3,1,1,20.24,20.87,4.6,5.4,49.9,11.4,0.0003126,6895.516190225016,0,7.643,14.953,1,3.583,2.1955,0.7,1.53e-06,108,21
1580,2.848,0.505,0.434,2.0883,0.62,2.8153,11.6289,0.59,0.000326,0.07948,0.1538,0.31,0.48,5.9273,63.465,7.877,14.524,7.918,0.632,0.8216,5.28274,2,0.5905,747.9,0,2,24.5,26.42,5.5,2.06,41.8,15.8,0.0007396,9898.076673231788,0,7.079,15.457,0,7.076,2.1641,0.73,1.77e-06,115,13
1581,2.991,0.238,0.843,5.5413,0.42,0.7348,9.6812,0.41,0.0005,0.112126,0.5135,0.84,0.85,6.9503,94.128,4.558,7.568,6.457,0.896,0.7212,4.52793,1,0.7256,1225.8,3,2,21.63,25.07,3.69,1.09,44.7,15.8,0.0009942,10768.681770379999,1,4.624,16.955,1,12.765,1.6926,0.97,1.61e-06,110,19
1582,6.093,0.48,0.335,1.309,0.34,0.9029,5.2803,0.26,0.000277,0.126384,0.7259,0.3,0.32,-3.9101,67.136,7.428,17.804,4.29,0.642,0.7456,3.58547,2,0.7818,1281.9,4,0,23.95,25.04,4.59,1.55,33.0,11.8,0.0009722,5231.501827692866,0,6.122,17.077,1,14.627,2.3705,0.91,1.19e-06,105,29
1583,5.305,0.353,0.804,3.8096,0.59,0.7054,11.4919,0.33,0.000536,0.135112,0.9561,0.89,0.78,-84.9696,36.284,5.702,11.692,6.087,0.898,0.7574,3.95296,0,0.6898,475.5,3,0,24.43,26.79,2.65,3.64,47.7,10.8,0.0007117,8872.548932621674,0,7.969,15.853,0,8.719,2.4265,0.77,1e-06,102,8
1584,6.383,0.649,0.867,5.7584,0.47,2.5328,10.966,0.37,0.000314,0.099827,0.4646,0.83,0.34,34.7476,30.324,7.837,12.068,3.22,0.673,0.7694,3.76351,2,0.6257,1238.0,2,2,19.84,25.97,3.32,0.11,37.1,10.9,0.0002282,7177.56029745313,0,3.616,10.772,1,12.448,1.6882,0.83,1.89e-06,59,7
1585,4.959,0.594,0.165,5.9308,0.69,1.9289,5.3384,0.31,0.00041,0.137029,0.9212,0.67,0.24,60.6199,58.9,4.844,10.779,3.508,0.775,0.9271,4.71351,0,0.8135,633.7,0,1,22.12,26.19,5.46,5.72,45.4,10.9,0.0010679,4538.289703775839,0,11.624,18.843,0,2.876,1.992,0.65,1.88e-06,44,24
1586,6.001,0.273,0.515,3.3704,0.77,2.0449,2.3639,0.3,0.000695,0.104793,0.2361,0.82,0.56,72.6879,89.03,2.934,8.604,6.148,0.831,0.8812,3.69777,0,0.6378,1496.2,0,1,20.94,23.66,4.98,5.94,38.0,16.2,0.0019977,5635.249253004845,1,11.7,14.507,1,10.028,1.7412,0.85,1.6e-06,61,33
1587,2.264,0.51,0.872,6.2246,0.54,1.2916,4.9166,0.29,0.000106,0.087846,0.1167,0.38,0.31,41.8956,90.763,5.201,18.987,4.151,0.96,0.9537,3.62003,1,0.5437,942.7,2,0,24.9,26.75,5.99,0.53,37.5,17.6,0.0002301,11615.329455282133,0,8.129,9.287,1,3.593,2.6552,0.84,1.69e-06,98,12
1588,1.484,0.531,0.121,0.8714,0.56,1.6921,4.1194,0.55,0.000516,0.135554,0.9643,0.23,0.33,51.105,14.415,9.896,16.857,7.577,0.725,0.833,4.20733,0,0.5213,590.4,0,1,18.86,25.66,3.96,0.82,46.6,16.7,0.0009699,2591.090569262423,1,11.468,14.267,1,1.299,1.8386,0.68,1.16e-06,40,33
1589,2.623,0.484,0.664,0.4901,0.54,1.5828,9.6039,0.5,0.000309,0.094848,0.1389,0.39,0.5,71.3948,57.376,4.769,14.687,7.061,0.961,0.6156,3.39454,2,0.7258,1136.6,4,1,19.78,20.14,0.2,0.21,37.8,16.8,0.001479,2192.120305715033,1,8.673,15.361,1,13.85,0.6487,0.98,1.06e-06,21,11
1590,5.978,0.745,0.765,3.4319,0.3,0.7539,2.4578,0.54,0.00012,0.114751,0.1755,0.26,0.42,24.8182,41.097,8.973,18.318,4.025,0.773,0.671,4.12039,0,0.6911,1051.0,0,0,22.07,23.35,4.73,2.82,46.5,10.3,0.0006732,10845.39679124473,1,7.876,8.586,1,12.243,2.1012,0.93,1.22e-06,39,18
1591,1.481,0.515,0.266,5.7529,0.49,1.8678,3.9075,0.28,0.000669,0.136163,0.9076,0.61,0.31,-62.6011,64.729,2.953,12.869,4.467,0.912,0.8851,5.3375,1,0.5651,1329.5,3,2,19.54,23.14,3.99,0.93,32.0,10.7,0.0011,2783.072999076855,1,10.21,12.506,0,14.495,1.3764,0.69,1.85e-06,43,7
1592,2.443,0.22,0.843,1.9504,0.6,2.8963,3.7517,0.59,0.000334,0.145832,0.7938,0.3,0.75,-76.1218,60.527,7.165,13.898,5.361,0.873,0.8729,5.20722,2,0.7948,1278.5,3,2,19.99,23.32,5.39,4.26,34.0,12.1,0.0007316,10164.138297651856,1,7.752,6.623,0,9.986,2.2238,0.66,1.67e-06,72,2
1593,6.141,0.695,0.277,3.5386,0.33,2.3431,2.3281,0.51,0.00046,0.090668,0.6419,0.84,0.57,6.4895,18.292,5.931,17.193,5.644,0.913,0.728,4.70563,2,0.51,467.4,3,0,19.12,26.87,2.2,4.07,41.6,17.3,0.0009228,7652.538750371988,1,8.869,7.921,1,14.391,0.9843,0.65,1.72e-06,119,28
1594,5.314,0.219,0.86,0.3779,0.51,2.5403,3.6964,0.58,0.000564,0.111155,0.849,0.38,0.22,-7.0696,23.789,5.532,18.037,4.146,0.854,0.6974,3.5064,1,0.5335,1452.4,4,2,20.02,21.75,3.34,1.41,44.7,13.0,0.0005939,2896.9242561801884,1,0.253,19.778,0,11.774,2.4137,0.69,1.33e-06,88,18
1595,6.527,0.751,0.26,6.9525,0.71,1.1317,3.5611,0.28,0.000339,0.141752,0.223,0.21,0.31,-55.6566,62.893,7.074,15.336,5.136,0.636,0.9532,4.65972,1,0.7939,777.2,1,1,23.77,24.31,4.2,5.7,38.0,12.0,0.0005647,4102.161133217338,0,1.953,5.56,1,8.258,1.4025,0.9,1.01e-06,103,3
1596,2.336,0.794,0.732,0.5751,0.74,1.351,3.2557,0.37,0.000143,0.102529,0.7344,0.66,0.42,31.0804,90.356,8.332,18.779,5.923,0.604,0.8079,3.89137,1,0.7393,526.5,2,2,19.13,25.15,1.0,5.15,35.9,13.6,0.0010535,3724.7499380548547,0,2.427,13.964,0,13.604,1.7564,1.0,1.35e-06,76,5
1597,2.583,0.274,0.192,1.0444,0.49,1.3,5.9633,0.38,0.000468,0.145028,0.8759,0.2,0.72,82.7338,94.706,6.426,15.107,3.471,0.944,0.9123,3.03878,0,0.6125,992.5,3,1,23.43,26.14,3.07,5.95,44.6,11.8,0.0007106,6341.71272199485,0,1.163,7.123,1,2.605,1.1038,0.89,1.2e-06,86,6
1598,1.939,0.763,0.754,3.2661,0.48,1.8273,5.7245,0.39,0.000454,0.148964,0.7207,0.9,0.89,-19.1824,98.179,8.896,7.007,4.133,0.951,0.7605,4.08862,2,0.6858,568.6,0,1,20.39,23.87,4.58,2.2,34.8,17.0,0.0006478,4494.996053940054,1,6.896,7.173,1,8.222,1.8322,0.81,1.06e-06,46,35
1599,5.89,0.218,0.642,1.0969,0.48,1.9122,2.8047,0.6,0.000699,0.104229,0.8491,0.42,0.43,-61.8154,31.007,8.612,10.986,4.89,0.781,0.9467,3.23352,2,0.7967,1003.1,1,1,20.83,25.72,1.86,1.15,36.8,10.4,0.0005382,3309.87146816097,0,0.508,13.524,0,4.572,1.7554,1.0,1.82e-06,64,2
1600,4.34,0.787,0.417,0.2975,0.26,0.6805,11.4702,0.38,0.000598,0.122114,0.7106,0.37,0.37,42.1703,51.926,8.037,12.243,5.934,0.831,0.9437,3.91291,1,0.6596,780.9,1,2,22.08,24.14,2.97,1.84,38.9,13.3,0.0004809,10475.070643094063,0,3.653,17.301,0,6.23,2.725,0.86,1e-06,86,12
1601,3.174,0.678,0.556,4.0593,0.63,0.9568,8.3188,0.2,0.000223,0.050774,0.7131,0.82,0.79,-33.4019,28.416,6.464,18.955,3.963,0.854,0.9554,4.15486,1,0.5907,629.6,3,2,21.4,22.58,5.27,3.01,31.9,10.3,0.000678,10946.702798141208,1,3.15,15.535,1,5.42,1.3927,0.77,1.09e-06,54,39
1602,2.099,0.662,0.717,4.6907,0.61,2.4907,6.1219,0.41,0.000499,0.053959,0.1605,0.44,0.63,60.0059,34.671,6.019,16.732,4.061,0.704,0.6216,4.12924,0,0.5569,480.6,4,0,24.55,25.89,2.96,4.15,38.5,12.1,0.0015358,10159.418310693356,0,7.571,10.356,1,6.117,1.3136,0.94,1.91e-06,28,19
1603,3.486,0.342,0.498,2.8814,0.6,1.4885,10.4431,0.27,0.000508,0.104353,0.6158,0.2,0.9,-26.0842,13.713,3.856,8.243,3.364,0.667,0.7152,5.35121,0,0.6133,955.2,4,0,21.99,25.76,0.83,4.91,35.0,12.8,0.0012095,5445.582244381279,0,10.536,15.978,0,10.538,2.0375,0.72,1.11e-06,41,23
1604,5.904,0.59,0.868,5.5003,0.35,0.7992,8.8237,0.47,0.00026,0.102904,0.4894,0.58,0.9,1.7832,93.319,9.947,6.554,6.891,0.947,0.6682,4.98496,1,0.8299,1074.4,3,0,20.16,23.11,0.77,1.19,47.0,13.4,0.0004848,9792.509611626316,1,7.924,12.369,1,8.234,1.0902,0.98,1.51e-06,52,7
1605,6.186,0.253,0.45,4.9956,0.45,2.9623,7.3214,0.29,0.000407,0.149973,0.9304,0.62,0.2,71.1948,24.816,7.5,7.45,7.195,0.85,0.6016,4.86027,2,0.8102,660.6,1,1,24.0,25.66,1.62,0.47,34.4,16.8,0.0018897,3932.1790845555543,1,5.202,11.792,1,13.972,2.8269,0.85,1.12e-06,66,20
1606,4.013,0.768,0.133,2.9364,0.59,2.4782,6.1881,0.35,0.000565,0.139098,0.864,0.56,0.65,-78.7333,88.813,9.776,9.281,6.869,0.95,0.8692,4.41432,1,0.5148,451.8,0,2,23.01,23.28,1.19,4.97,34.5,11.1,0.0008336,13581.220054105845,0,4.843,15.596,0,12.216,2.6769,0.9,1.46e-06,75,28
1607,3.073,0.799,0.162,4.9808,0.4,0.7395,11.3414,0.51,0.000685,0.114011,0.5592,0.33,0.72,86.3171,92.891,4.532,7.439,7.632,0.774,0.8419,5.1005,1,0.6634,868.4,0,1,23.97,26.47,4.06,2.72,33.2,17.1,0.0013516,10976.706072309233,1,7.809,13.93,1,11.19,2.151,0.81,1.29e-06,66,33
1608,5.098,0.493,0.886,2.8518,0.76,0.7352,11.3875,0.29,0.000389,0.097155,0.9094,0.83,0.56,60.746,73.664,2.616,18.015,7.723,0.748,0.9571,5.33629,0,0.6907,345.8,2,1,22.59,24.35,2.91,2.99,45.1,12.2,0.0009657,10211.668949752835,1,5.488,11.429,1,12.33,1.44,0.79,1.83e-06,54,30
1609,6.21,0.461,0.259,4.3702,0.45,0.6969,2.0495,0.51,0.000518,0.099301,0.3388,0.39,0.81,32.438,85.917,5.365,13.036,7.177,0.882,0.87,3.20233,1,0.7952,845.8,0,2,20.8,21.42,1.29,1.72,49.2,17.6,0.0015699,3211.0121649863504,0,3.219,19.072,1,10.346,2.4719,0.65,1.35e-06,28,20
1610,2.842,0.724,0.555,2.7121,0.44,2.9881,9.7228,0.44,0.000491,0.090024,0.1354,0.46,0.61,-8.2136,42.529,8.759,11.547,7.174,0.785,0.8996,4.29812,0,0.7461,1105.5,4,1,21.9,25.11,5.49,3.53,46.0,12.2,0.0011511,6819.14935200676,0,2.31,5.004,1,8.972,2.885,0.99,1.35e-06,116,39
