id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
2469,4.164,0.326,0.126,3.5771,0.58,0.6779,3.9762,0.47,0.000467,0.092707,0.3898,0.53,0.63,8.2861,25.951,7.034,13.846,7.056,0.603,0.7654,5.05167,0,0.5003,817.5,4,2,18.46,24.22,0.49,0.45,40.4,10.3,0.0011054,2601.4274049550763,1,5.506,13.023,1,12.843,1.6083,0.91,1.2e-06,51,40
2470,4.102,0.247,0.746,5.5096,0.57,0.8373,7.8214,0.48,0.000233,0.101303,0.1296,0.39,0.55,-0.4278,41.831,6.709,14.556,3.785,0.811,0.9003,3.37393,0,0.5696,309.1,4,0,21.59,23.29,2.55,2.11,44.6,15.1,0.0002219,9899.944761859011,1,10.826,15.969,0,1.291,1.8309,0.82,1.51e-06,121,24
2471,6.506,0.508,0.311,6.8321,0.84,2.8078,5.6258,0.58,0.000321,0.128206,0.3281,0.56,0.69,-10.7159,13.822,2.738,12.493,5.404,0.815,0.8124,3.69339,0,0.5699,1185.7,0,0,21.28,25.36,5.42,2.64,40.7,15.9,0.0007266,3990.194093309311,1,7.554,18.994,0,14.571,0.9953,1.0,1.38e-06,84,26
2472,5.614,0.697,0.212,5.6681,0.77,1.5625,8.1419,0.6,0.000501,0.120068,0.6398,0.89,0.75,-36.4634,49.34,7.338,19.087,6.787,0.825,0.8794,3.55515,2,0.6946,1102.9,3,2,19.73,20.86,0.61,5.66,31.9,13.3,0.0002952,3528.9513723917266,1,9.151,10.153,0,6.464,1.3424,0.7,1.96e-06,119,6
2473,1.554,0.232,0.88,4.4914,0.6,2.2583,8.6598,0.23,0.000267,0.112226,0.2188,0.82,0.32,31.7524,41.885,8.569,19.523,3.504,0.61,0.8471,4.38454,0,0.7324,1317.7,2,0,20.17,24.65,5.47,3.58,46.2,15.2,0.0018008,13792.741193893617,1,5.367,15.206,0,7.586,1.9121,0.85,1.57e-06,123,15
2474,3.572,0.274,0.334,1.5413,0.32,0.6938,3.0927,0.46,0.000352,0.051448,0.8322,0.84,0.21,73.8873,98.941,7.457,6.411,5.216,0.987,0.7982,3.7991,2,0.7022,726.5,3,1,19.87,25.45,2.91,3.4,44.5,13.5,0.001163,8382.005491293792,0,1.6,14.866,1,7.763,1.5177,0.66,1.84e-06,35,16
2475,4.9,0.661,0.721,4.4814,0.71,1.751,2.8746,0.57,0.000642,0.098724,0.4121,0.9,0.44,34.8259,39.365,8.002,16.261,7.845,0.657,0.7847,4.07583,2,0.5659,1097.5,3,2,23.8,24.85,2.61,4.37,38.8,11.2,0.0003988,11327.632413587176,0,5.805,6.459,1,11.76,1.5256,0.9,1.8e-06,78,16
2476,2.952,0.364,0.452,5.6711,0.62,0.6782,10.4938,0.23,0.000325,0.143324,0.4675,0.33,0.32,26.9034,76.543,2.651,15.075,5.497,0.919,0.9347,4.79039,2,0.5505,309.9,1,2,24.72,25.53,1.01,2.76,49.7,15.2,0.0011171,11609.645577330497,1,2.291,11.685,0,14.027,1.3265,0.69,1.34e-06,20,4
2477,1.237,0.707,0.744,5.7215,0.39,2.9318,2.3031,0.6,0.00065,0.063455,0.4415,0.75,0.62,-79.8921,63.134,8.831,13.398,4.031,0.87,0.656,4.49275,0,0.6815,1029.7,2,0,21.84,26.08,2.36,0.51,43.2,16.2,0.0002485,4854.827169563754,0,6.502,19.087,0,2.158,1.6831,0.88,1.3e-06,26,8
2478,2.813,0.45,0.677,1.5306,0.65,2.8691,3.1077,0.56,0.000309,0.108226,0.4335,0.61,0.37,59.0189,63.382,4.6,13.989,4.371,0.876,0.8358,3.34333,0,0.5902,1061.1,4,1,24.05,24.87,2.27,2.69,47.0,15.6,0.001107,9646.006428823319,1,3.744,12.821,0,1.533,2.9931,0.9,1.22e-06,78,2
2479,5.34,0.396,0.869,4.4256,0.54,2.0933,3.9481,0.2,0.000198,0.083571,0.88,0.4,0.49,-28.7908,80.043,6.577,6.049,6.607,0.887,0.6355,3.86735,1,0.7998,1171.1,3,0,20.07,25.16,4.55,2.44,36.3,15.1,0.0008086,5461.657154508432,0,8.465,11.791,1,11.798,2.4965,0.73,1.73e-06,110,37
2480,4.733,0.53,0.466,5.8404,0.48,2.6124,10.0488,0.37,0.000414,0.06729,0.5768,0.87,0.9,39.6133,13.302,9.615,12.701,7.233,0.924,0.8408,4.68277,2,0.5052,1077.9,3,2,18.72,20.22,3.62,3.58,32.4,15.8,0.0008388,12042.61814186273,1,1.834,12.269,1,12.455,2.1012,0.8,1.6e-06,26,23
2481,2.051,0.479,0.559,4.8684,0.54,2.5753,2.7012,0.57,0.000495,0.068977,0.3508,0.36,0.71,38.0306,52.039,6.595,17.364,5.198,0.852,0.7388,3.64264,0,0.5874,698.0,0,1,23.81,25.22,0.63,4.14,39.7,10.2,0.0010272,4027.5490070333544,1,4.639,15.514,0,5.211,0.8402,0.66,1.22e-06,82,22
2482,3.754,0.39,0.209,1.5607,0.33,1.5974,9.8981,0.48,0.000628,0.11969,0.9057,0.69,0.28,15.9687,20.666,6.921,9.537,4.308,0.615,0.8353,4.26496,1,0.6584,684.9,0,2,19.92,26.1,3.21,5.2,42.6,12.5,0.0017153,9992.190934687827,0,0.42,15.373,1,4.452,0.9119,0.7,1.91e-06,75,3
2483,2.344,0.206,0.185,2.2439,0.42,0.9455,7.1005,0.4,0.000406,0.144235,0.6346,0.41,0.39,-21.332,39.758,8.077,6.14,4.986,0.913,0.765,3.91734,0,0.6736,1474.6,3,2,22.46,26.94,2.88,4.71,49.0,17.7,0.0004432,11195.8387277222,1,10.266,18.661,0,8.005,2.3526,0.75,1.29e-06,41,9
2484,4.195,0.744,0.225,6.551,0.46,2.3962,10.1291,0.5,0.000321,0.056792,0.1604,0.22,0.51,-35.2186,51.576,5.499,10.721,4.108,0.957,0.6668,3.158,1,0.8065,1256.3,3,2,23.69,25.36,1.42,0.56,44.4,17.8,0.0018114,11390.38782973783,0,0.377,16.458,0,5.154,1.6539,0.9,1.71e-06,58,40
2485,2.83,0.265,0.51,6.136,0.49,2.8977,11.9192,0.54,0.000452,0.076088,0.585,0.87,0.41,-30.77,85.375,7.488,15.2,6.936,0.945,0.7946,5.37685,1,0.5383,897.5,0,1,22.47,22.91,5.85,3.62,44.3,15.1,0.0016633,3761.6526453937277,0,3.569,5.772,0,11.183,1.1368,0.8,1.94e-06,45,14
2486,6.003,0.587,0.824,6.2795,0.49,0.5025,3.5819,0.53,0.000511,0.14399,0.8049,0.73,0.65,-55.5255,25.268,5.239,13.48,4.431,0.964,0.7219,4.54376,0,0.5819,1060.1,0,0,20.51,23.9,4.12,1.61,36.2,17.2,0.0018651,4520.487917544703,1,7.621,18.145,0,6.223,1.7393,0.84,1.57e-06,59,28
2487,5.223,0.592,0.111,2.066,0.68,1.2111,7.8667,0.36,0.000574,0.068922,0.4604,0.31,0.6,48.3808,39.253,7.736,12.511,7.031,0.753,0.6289,5.11062,1,0.7132,1431.0,4,2,19.87,26.27,0.13,3.86,41.5,13.5,0.0018153,5287.634970760282,1,1.73,14.955,1,6.092,1.5746,0.7,1.47e-06,60,28
2488,5.38,0.68,0.812,6.3068,0.5,2.7487,8.6214,0.28,0.000503,0.065624,0.8203,0.78,0.42,25.3407,64.055,7.763,9.75,5.587,0.968,0.8959,3.78508,1,0.7687,313.0,4,2,18.69,24.63,3.8,3.25,41.5,10.6,0.0016143,7116.3048670302005,0,1.943,7.836,0,9.104,0.7334,1.0,1.23e-06,96,16
2489,3.797,0.309,0.888,0.4016,0.46,1.1467,10.676,0.54,0.000402,0.129015,0.3317,0.5,0.83,16.2143,59.717,3.358,17.684,3.37,0.88,0.8568,3.39967,1,0.5018,1132.7,3,2,18.4,25.04,5.73,3.1,37.4,16.1,0.0014649,10113.4079411881,1,3.056,9.916,1,3.754,2.7052,0.66,1.94e-06,62,14
2490,6.094,0.305,0.687,5.5571,0.34,0.6025,4.4947,0.44,0.000495,0.124547,0.8675,0.31,0.21,26.1157,35.121,8.038,18.415,7.675,0.625,0.7552,3.38598,2,0.8377,865.2,1,1,18.34,22.42,0.56,3.25,38.1,12.2,0.0013992,9130.239089237055,0,1.934,13.072,0,8.979,1.1956,0.98,1.53e-06,113,13
2491,5.14,0.277,0.575,4.2779,0.48,0.7204,2.9806,0.47,0.000542,0.125054,0.6241,0.45,0.26,44.9588,26.057,6.113,13.129,4.58,0.993,0.8729,3.69266,2,0.5453,435.1,4,2,18.81,22.34,3.85,3.29,42.3,16.2,0.0008051,3844.8907986349586,0,0.881,12.434,1,10.965,2.4085,0.72,1.38e-06,125,30
2492,4.998,0.618,0.123,5.7408,0.26,2.2715,6.7295,0.45,0.000406,0.078172,0.4773,0.52,0.73,35.2032,27.291,9.404,18.369,5.121,0.874,0.8526,4.34695,1,0.6611,1149.7,1,1,24.43,24.57,1.83,3.65,45.0,17.4,0.000646,4799.19962158732,1,7.764,16.331,1,11.834,2.3263,0.79,1.81e-06,48,4
2493,1.765,0.294,0.247,0.6475,0.62,1.4349,3.2803,0.52,0.000583,0.057541,0.6789,0.61,0.27,35.1613,49.71,6.315,9.475,6.576,0.975,0.8443,5.08096,1,0.6854,1024.4,3,1,24.18,26.75,2.61,3.87,38.0,13.7,0.0006067,7976.808330579729,1,8.127,8.945,1,14.584,2.9552,0.82,1.48e-06,86,38
2494,1.407,0.717,0.505,2.433,0.5,1.1355,6.1452,0.49,0.000451,0.072365,0.5549,0.43,0.57,-36.8187,57.209,5.42,11.987,4.53,0.835,0.6344,5.36328,1,0.6115,1230.0,1,1,19.06,26.15,4.1,5.82,43.6,16.8,0.0012959,10017.615076061871,1,9.302,9.547,0,12.19,1.145,0.75,1.75e-06,109,36
2495,3.013,0.359,0.285,1.256,0.75,1.8963,9.346,0.22,0.000675,0.13831,0.4112,0.57,0.61,-72.1257,27.869,9.392,19.351,6.859,0.641,0.6048,5.30458,2,0.6857,1344.8,1,2,18.78,25.2,1.44,0.74,37.1,10.8,0.0016469,8066.511753225133,0,3.519,17.198,1,7.423,1.614,0.95,1.23e-06,105,31
2496,4.47,0.218,0.671,3.5976,0.53,0.8774,6.566,0.3,0.000125,0.126317,0.76,0.76,0.68,46.6247,24.196,6.233,15.89,7.279,0.953,0.7721,4.499,2,0.7771,1266.7,2,0,22.5,26.88,3.88,4.72,47.7,13.1,0.0003474,13021.314065535113,1,2.88,13.155,0,5.246,1.3593,0.73,1.99e-06,103,3
2497,5.16,0.635,0.108,6.9881,0.77,1.447,7.3398,0.39,0.00045,0.097644,0.2428,0.8,0.36,-30.2529,79.05,5.931,13.962,6.462,0.709,0.7588,5.06966,0,0.734,433.8,4,1,19.76,22.96,0.58,0.12,31.8,15.1,0.0019112,4686.427448110658,1,11.419,14.368,1,10.128,1.7561,0.91,1.5e-06,60,6
2498,4.852,0.627,0.621,2.5317,0.35,1.49,5.1598,0.34,0.000371,0.128289,0.2114,0.57,0.29,27.8833,20.792,7.208,13.207,6.383,0.864,0.7268,4.85443,1,0.8059,869.8,0,0,23.03,26.98,0.44,1.95,47.7,13.3,0.001154,10287.98133592146,0,9.553,18.593,1,4.197,0.8469,0.82,1.94e-06,96,20
2499,2.294,0.364,0.679,3.2076,0.37,2.4309,5.8449,0.27,0.000656,0.071347,0.7332,0.21,0.74,42.9419,80.196,6.393,8.346,6.47,0.803,0.926,3.68419,2,0.8168,915.4,3,0,19.96,21.85,4.57,2.6,33.3,12.6,0.0003333,4015.376228743874,1,9.729,15.317,0,11.122,2.9579,0.7,1.91e-06,82,40
2500,2.702,0.277,0.732,1.5506,0.48,2.9341,2.8877,0.2,0.000402,0.076766,0.2182,0.89,0.25,15.6129,58.663,7.211,19.723,6.162,0.993,0.6154,3.47599,0,0.647,1500.4,4,0,23.57,24.67,4.5,0.08,31.4,15.7,0.0012144,3532.1489371979515,0,3.97,12.262,0,11.581,0.9253,0.87,1.62e-06,46,31
2501,2.045,0.379,0.206,1.5589,0.32,2.7968,4.4952,0.52,0.000449,0.111709,0.8716,0.79,0.72,59.6786,76.27,9.015,7.062,3.977,0.973,0.7965,5.01429,0,0.8392,585.8,4,0,23.9,24.46,2.67,5.72,46.3,11.4,0.000572,10326.95763046768,1,3.858,6.164,1,1.054,0.9809,0.71,1.54e-06,122,38
2502,1.632,0.714,0.314,6.3852,0.26,2.1816,9.5665,0.51,0.000435,0.109789,0.6653,0.44,0.56,58.1351,37.051,9.68,10.283,4.788,0.718,0.6643,5.28984,1,0.597,1050.4,1,1,18.79,24.61,4.04,1.8,46.4,16.0,0.0003543,10420.263453063842,1,5.348,19.05,0,3.559,2.4674,0.65,1.78e-06,67,18
2503,6.201,0.457,0.343,1.3284,0.6,2.0703,2.167,0.2,0.000105,0.066059,0.8258,0.83,0.22,2.3927,53.918,5.19,13.261,7.054,0.807,0.7102,3.90824,2,0.5466,918.5,4,0,24.28,24.82,0.5,4.01,46.6,16.7,0.0015441,4051.1718515942694,0,1.311,18.293,0,10.103,0.7081,0.75,1.28e-06,80,25
2504,1.666,0.348,0.565,6.8557,0.78,2.4429,9.8718,0.27,0.000121,0.127043,0.6325,0.25,0.35,66.8475,83.685,9.823,18.066,7.523,0.721,0.8088,3.53628,1,0.6352,317.3,3,2,24.63,25.13,3.64,0.79,36.5,17.0,0.0007168,8059.05981108908,0,0.61,5.275,0,9.75,2.0572,0.88,1.24e-06,88,26
2505,2.32,0.738,0.773,5.502,0.74,1.1877,7.4403,0.33,0.000264,0.114029,0.1913,0.63,0.63,72.1278,59.846,5.053,14.576,6.725,0.682,0.8476,4.60162,0,0.792,1291.7,0,0,22.93,23.44,4.94,2.95,33.4,13.0,0.0003618,12115.425852218568,1,7.674,9.442,1,13.811,2.096,0.74,1.4e-06,39,30
2506,3.468,0.647,0.16,3.728,0.42,2.7123,11.664,0.21,0.00051,0.086771,0.7146,0.37,0.59,35.2384,61.008,9.661,19.653,6.051,0.993,0.8446,3.20804,1,0.6461,1483.5,3,0,23.95,25.9,5.87,2.67,35.4,13.9,0.001393,12599.792322808456,1,1.475,8.087,0,2.861,1.9297,0.95,1.47e-06,58,16
2507,4.886,0.401,0.384,5.1207,0.45,2.9201,7.8845,0.52,0.000323,0.097577,0.759,0.31,0.82,38.5482,90.659,9.595,10.141,3.311,0.78,0.7709,3.08735,0,0.7393,409.6,2,0,22.87,24.19,1.68,3.54,30.5,11.8,0.0008717,13119.191438798855,1,9.96,14.603,0,14.14,2.6948,0.68,1.48e-06,59,3
2508,5.49,0.49,0.401,4.4851,0.38,1.1151,5.1628,0.58,0.000578,0.108283,0.2809,0.67,0.54,-73.8968,60.129,3.573,13.762,5.936,0.897,0.8659,4.29616,1,0.8237,862.1,2,0,20.15,26.55,4.43,3.98,42.2,15.3,0.0006202,12421.885519001076,0,6.086,18.587,1,6.156,1.8301,0.65,1.68e-06,77,28
2509,3.119,0.302,0.326,1.8954,0.43,1.4262,4.5782,0.59,0.000264,0.055689,0.1108,0.39,0.32,67.8403,70.393,8.132,19.264,5.467,0.607,0.6079,3.52911,0,0.5597,1374.5,0,0,23.57,25.93,0.58,4.48,37.6,11.2,0.0019118,7882.356802649106,0,4.546,18.679,1,10.464,2.9645,0.66,1.23e-06,55,13
2510,2.18,0.213,0.897,1.9367,0.36,0.597,4.4663,0.51,0.00017,0.109436,0.5194,0.79,0.67,-0.6512,20.328,7.872,18.672,4.585,0.771,0.8747,4.04749,2,0.6908,411.2,2,1,21.42,22.11,1.48,3.26,46.0,16.3,0.0003787,3491.4834188102122,0,3.6,19.343,0,3.852,0.915,0.72,1.19e-06,120,34
2511,1.509,0.57,0.294,5.1884,0.66,2.1715,2.823,0.21,0.000693,0.129331,0.9061,0.59,0.53,36.1416,74.671,5.327,11.566,7.452,0.634,0.631,4.24398,1,0.6236,871.0,3,2,23.36,25.47,3.82,4.63,39.3,17.6,0.0017434,2840.1656055289304,1,4.961,17.779,1,2.214,1.638,0.76,1.51e-06,75,33
2512,1.355,0.586,0.222,1.2097,0.4,2.8713,11.2738,0.32,0.000314,0.149073,0.1448,0.4,0.64,-19.9154,77.248,3.809,13.36,7.485,0.679,0.9132,3.55426,1,0.7124,610.4,4,0,18.49,23.6,4.15,1.5,45.4,10.9,0.0009036,10360.33451139851,1,6.513,14.092,0,12.735,1.9016,0.81,1.39e-06,34,16
2513,1.998,0.399,0.171,6.5572,0.74,1.0223,8.8101,0.48,0.000645,0.12748,0.8422,0.82,0.83,-84.1031,75.273,2.702,16.479,7.571,0.99,0.8545,3.48582,0,0.7888,821.1,0,1,21.34,21.55,3.54,0.25,47.2,15.0,0.0018908,3696.50495872131,0,4.886,6.86,0,6.707,2.8734,0.86,1.34e-06,70,40
2514,3.412,0.441,0.322,3.6307,0.29,0.5411,8.1793,0.28,0.000264,0.126851,0.2078,0.75,0.81,7.1727,24.959,2.861,12.795,6.147,0.819,0.8545,3.21993,1,0.6893,1032.3,4,1,18.06,20.98,4.46,4.17,45.1,10.3,0.001838,3684.7023285195482,1,1.089,14.102,0,5.109,1.9474,0.71,1.35e-06,74,32
2515,6.006,0.215,0.709,0.9136,0.59,1.1846,11.2315,0.51,0.000127,0.144937,0.4053,0.66,0.84,22.5082,22.915,4.089,16.142,4.629,0.959,0.7708,5.21258,2,0.673,592.0,0,2,18.87,24.29,5.95,0.65,42.5,10.2,0.0006643,10338.374501497927,0,10.229,15.27,0,7.347,0.7117,1.0,1.07e-06,90,19
2516,4.756,0.633,0.519,2.8133,0.64,2.6481,9.5124,0.42,0.000402,0.085363,0.7376,0.57,0.31,-88.0094,25.559,8.393,10.463,6.494,0.904,0.6295,5.03222,1,0.6107,422.2,3,2,20.74,23.0,3.67,3.7,39.5,10.3,0.0013846,12632.574082910814,1,9.218,17.764,1,1.017,1.6567,0.94,1.88e-06,43,35
2517,3.888,0.703,0.436,1.1771,0.26,1.1631,10.5422,0.59,0.000608,0.122901,0.3655,0.38,0.64,-44.4637,40.157,8.672,12.091,3.444,0.857,0.6655,4.75778,1,0.766,472.4,2,1,21.05,24.42,3.0,2.58,30.3,12.0,0.000535,11791.987685707434,0,8.04,14.946,1,3.164,2.2492,0.78,1.99e-06,20,37
2518,4.613,0.634,0.696,0.8743,0.61,2.208,7.9179,0.2,0.000466,0.143597,0.3911,0.47,0.76,-19.2712,58.405,9.05,13.548,5.02,0.64,0.9225,5.2751,2,0.6127,1316.8,1,0,21.68,26.28,3.31,2.35,40.5,12.0,0.0002921,10849.324914912619,0,9.877,11.841,0,1.906,1.5787,0.81,1.76e-06,62,13
2519,3.364,0.717,0.648,1.0607,0.59,0.5975,4.2027,0.48,0.000312,0.060828,0.8704,0.4,0.68,48.7006,68.13,4.263,16.087,5.032,0.656,0.7152,4.98713,2,0.8215,914.7,0,1,18.43,20.38,1.84,2.22,43.9,17.9,0.0018914,3484.1275001907293,0,9.956,5.151,1,3.792,2.7276,0.65,1.58e-06,72,10
2520,1.354,0.365,0.742,5.6203,0.54,1.1934,3.6679,0.39,0.000165,0.124408,0.1005,0.51,0.3,43.544,35.707,9.861,8.164,5.364,0.899,0.8223,3.22429,0,0.8453,1337.7,4,0,24.28,25.71,0.19,1.35,47.1,17.9,0.0016939,8467.394377257191,0,11.225,11.267,0,4.633,2.5418,0.77,1.02e-06,83,11
2521,2.278,0.308,0.409,3.8831,0.7,1.3971,6.5759,0.46,0.000399,0.088272,0.6513,0.47,0.73,15.3484,11.455,4.189,12.897,7.898,0.739,0.7514,3.68919,1,0.6842,353.3,1,1,23.39,23.7,5.13,5.06,39.7,12.2,0.0015559,12400.040196179432,1,4.245,17.836,0,12.595,0.9047,0.79,1.66e-06,92,14
2522,2.591,0.315,0.583,2.7435,0.34,0.6,6.3754,0.56,0.000125,0.059229,0.4606,0.52,0.67,-85.2342,23.821,4.678,14.836,3.761,0.772,0.7925,3.5173,2,0.777,763.0,4,2,20.3,23.75,1.25,3.52,38.7,14.2,0.0019526,2203.787589222176,1,0.332,11.443,0,4.673,1.4143,0.94,1.12e-06,110,37
2523,2.08,0.304,0.381,6.9539,0.45,2.6082,7.816,0.48,0.000163,0.147155,0.744,0.8,0.53,46.3432,80.966,7.561,6.428,4.194,0.757,0.8385,5.18822,0,0.704,479.5,0,0,21.3,22.6,5.45,6.0,48.5,15.3,0.0013183,9415.51075880025,0,4.37,6.32,1,13.945,0.6863,0.92,1.06e-06,47,34
2524,3.849,0.703,0.465,6.2534,0.65,2.5258,6.8398,0.28,0.000499,0.144532,0.9865,0.3,0.27,41.8224,45.099,6.219,7.958,3.727,0.654,0.6353,3.16641,0,0.6777,1373.9,1,0,23.51,26.77,1.41,4.1,43.9,11.4,0.0014674,2162.9603143067993,0,0.661,6.138,1,1.706,2.8569,0.79,1.45e-06,88,33
2525,4.586,0.461,0.576,6.1409,0.4,0.6413,5.8104,0.55,0.000128,0.086879,0.341,0.84,0.4,11.6316,67.048,6.446,17.664,5.883,0.946,0.6148,4.46606,2,0.5507,1338.5,2,1,21.0,24.23,1.4,3.49,42.7,14.4,0.0005909,10597.615549835156,1,10.777,17.693,1,3.406,1.0819,0.71,1.57e-06,29,9
2526,4.31,0.599,0.81,4.7002,0.72,1.6619,10.5575,0.34,0.000177,0.09749,0.1173,0.4,0.25,-83.0611,98.707,3.904,11.302,3.746,0.648,0.6565,3.96888,0,0.7786,1204.1,4,0,22.77,23.71,2.16,3.72,44.1,11.4,0.0013345,8333.320179283135,1,2.61,8.59,1,2.552,1.8873,0.92,1.29e-06,51,33
2527,6.111,0.664,0.141,3.7418,0.64,2.9478,7.3458,0.6,0.000693,0.146049,0.4495,0.82,0.73,-71.36,60.038,4.328,15.347,7.533,0.789,0.6289,3.7459,1,0.6537,788.1,2,1,23.84,24.22,4.92,2.97,43.8,10.3,0.00085,5378.5081175309115,0,7.974,12.082,1,6.473,1.9367,0.71,1.65e-06,98,5
2528,1.799,0.484,0.65,0.5949,0.47,0.6042,9.6041,0.49,0.000341,0.116812,0.8217,0.54,0.26,48.773,72.135,9.243,18.995,3.555,0.916,0.8047,4.53985,2,0.5483,403.2,2,0,22.08,22.34,4.22,0.82,50.0,10.6,0.0003011,8657.181709314686,0,10.253,19.275,1,4.25,2.7407,0.8,1.08e-06,65,30
2529,4.265,0.428,0.429,6.1014,0.69,0.8971,2.9017,0.43,0.000481,0.082241,0.2039,0.8,0.45,-15.1666,73.475,9.497,19.807,5.698,0.806,0.8448,5.38455,2,0.5539,631.6,1,2,19.69,24.32,4.57,3.99,45.2,16.6,0.0015675,12737.882971463596,1,5.403,12.853,0,4.495,1.6043,0.85,1.1e-06,45,39
2530,3.191,0.498,0.546,2.9388,0.32,1.7285,7.2416,0.38,0.000154,0.059609,0.5521,0.55,0.8,-54.2433,73.983,5.213,16.398,3.804,0.603,0.7862,4.35125,2,0.6871,1435.5,0,0,21.35,22.09,3.66,0.46,39.9,13.2,0.0018543,12989.885905250998,0,0.781,5.049,0,10.759,0.9426,0.7,1.14e-06,120,25
2531,2.15,0.76,0.387,5.1008,0.78,1.0232,6.0522,0.31,0.0007,0.103129,0.7402,0.82,0.64,-77.3037,18.756,7.941,16.329,7.653,0.891,0.7652,5.42422,0,0.7743,372.9,0,1,20.41,21.39,1.2,1.82,47.1,15.1,0.001323,13711.953059050484,0,0.404,7.126,1,14.299,2.9949,0.96,1.84e-06,78,28
2532,4.978,0.408,0.396,3.2053,0.42,1.4596,11.8459,0.24,0.000689,0.090633,0.533,0.52,0.48,35.8858,16.065,7.62,16.716,4.965,0.922,0.7685,4.10077,2,0.7506,1040.3,4,0,24.54,26.48,3.18,4.91,30.7,12.9,0.0016625,9557.953563520052,0,10.621,14.463,0,10.256,2.08,0.87,1.07e-06,109,10
2533,2.006,0.376,0.895,5.4911,0.71,1.2708,2.7457,0.55,0.000194,0.049987,0.3454,0.4,0.21,-38.2409,36.567,6.194,16.633,7.655,0.858,0.9568,3.954,2,0.7265,673.8,3,0,18.3,24.68,0.81,3.89,50.0,15.5,0.0014511,10057.403507251725,0,5.643,13.471,0,12.888,2.66,0.72,1.33e-06,49,28
2534,1.731,0.617,0.263,6.2112,0.32,0.8378,11.8178,0.6,0.000433,0.052953,0.4079,0.62,0.8,40.9862,22.576,7.78,9.267,5.522,0.703,0.7886,5.36743,0,0.5234,400.2,4,2,22.35,25.1,5.57,4.73,44.1,15.9,0.0002164,7084.265708016901,0,0.916,6.463,0,12.597,0.6847,0.96,2e-06,66,30
2535,2.773,0.314,0.124,1.8401,0.26,1.4747,2.3913,0.56,0.000299,0.064873,0.3413,0.54,0.24,-47.0061,51.734,5.272,9.068,6.041,0.919,0.7368,5.1185,2,0.6086,1209.8,1,2,20.34,20.81,1.8,4.12,35.5,16.5,0.0013785,7990.224534571061,1,8.377,5.69,1,1.824,0.8659,0.92,1.65e-06,120,15
2536,2.889,0.506,0.748,4.0023,0.78,2.0734,9.6065,0.59,0.000566,0.075228,0.6352,0.28,0.88,34.992,93.495,3.087,15.379,6.928,0.824,0.9256,3.11127,1,0.7978,470.2,1,1,22.36,22.9,0.01,1.43,33.4,17.6,0.0008531,13044.00769735377,1,0.71,11.593,0,2.565,1.2291,0.83,1.93e-06,54,36
2537,5.58,0.356,0.343,1.5775,0.73,1.9082,4.267,0.37,0.000166,0.080708,0.7389,0.34,0.69,-71.4857,94.268,6.355,10.605,4.861,0.702,0.7189,4.00852,2,0.6934,545.6,3,0,20.1,20.8,4.35,0.33,46.0,11.7,0.0004972,12229.697307199467,1,0.673,16.578,0,6.288,2.6388,0.86,1.37e-06,40,26
2538,5.575,0.747,0.565,0.5255,0.52,0.5524,5.9882,0.4,0.000385,0.102485,0.2991,0.3,0.65,70.0995,93.1,3.325,11.166,5.408,0.836,0.7167,5.00199,0,0.7351,1174.4,1,2,19.42,21.06,5.47,4.14,32.6,16.2,0.0013596,10851.367856276242,1,10.212,15.494,0,10.188,1.7386,0.78,1.75e-06,73,24
2539,5.021,0.222,0.122,5.6668,0.61,1.4399,6.5343,0.57,0.000258,0.136689,0.2435,0.55,0.34,-5.8072,19.183,5.959,14.588,6.297,0.735,0.6288,3.09196,1,0.5838,1184.5,2,2,23.31,24.33,1.99,2.71,32.4,16.4,0.0003928,4995.386163628993,0,9.701,12.894,0,12.14,2.6893,0.67,1.43e-06,102,37
2540,3.429,0.598,0.807,3.6337,0.51,2.5541,10.8418,0.38,0.000569,0.089603,0.9211,0.24,0.44,-49.58,82.375,6.748,19.514,3.738,0.826,0.8262,3.18181,2,0.6243,738.6,0,2,19.96,23.83,0.23,1.08,40.4,14.8,0.0017747,10900.239622867826,1,6.679,10.821,0,14.354,2.8976,0.8,1.32e-06,85,10
2541,5.652,0.747,0.171,4.2169,0.53,2.1427,4.5335,0.24,0.000154,0.059387,0.2945,0.44,0.69,81.9207,15.055,3.385,14.063,4.113,0.77,0.6566,4.29307,0,0.5796,1296.8,4,0,21.09,24.34,4.24,1.4,50.0,14.2,0.0016626,11279.672722320418,1,3.877,10.789,1,12.751,1.578,0.82,1.83e-06,33,20
