id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
1752,4.698,0.696,0.319,6.7467,0.43,2.8759,7.6929,0.56,0.000363,0.139801,0.4673,0.55,0.79,76.8029,53.24,3.844,15.933,7.243,0.794,0.7634,5.05698,0,0.5281,1176.8,0,2,23.37,23.64,5.72,5.29,33.3,16.6,0.0019926,7205.094393683148,1,2.182,12.893,1,2.131,0.6714,0.89,1.47e-06,105,33
1753,6.279,0.765,0.216,0.6099,0.63,1.6811,10.544,0.58,0.000218,0.108348,0.8135,0.61,0.72,74.8798,56.437,3.38,8.077,5.648,0.984,0.9295,3.06455,1,0.8157,612.3,2,2,24.24,25.8,0.07,2.56,39.7,11.1,0.0018545,2447.3279619551067,0,2.539,16.114,0,11.234,2.5162,0.66,1.67e-06,105,33
1754,1.941,0.623,0.277,1.2163,0.45,1.8247,3.199,0.35,0.000668,0.125495,0.6384,0.5,0.58,-88.9401,74.075,5.49,12.722,4.099,0.86,0.6417,5.33448,2,0.8292,1090.1,3,2,23.4,26.25,3.7,5.58,48.2,13.4,0.000943,10219.548784236704,0,10.135,17.154,1,12.034,0.8658,0.96,1.97e-06,87,40
1755,3.081,0.666,0.645,6.8877,0.75,1.4057,4.0807,0.48,0.000621,0.122391,0.3654,0.87,0.82,80.6809,33.776,7.513,19.257,5.643,0.645,0.9572,4.31258,2,0.6735,1066.0,4,0,20.87,25.72,4.12,0.62,37.7,12.1,0.0005794,12575.378371796754,1,1.819,11.45,0,2.346,1.314,0.95,1.67e-06,91,33
1756,6.648,0.288,0.407,2.6642,0.26,1.9126,8.0026,0.59,0.000261,0.101284,0.4539,0.9,0.57,42.4278,58.137,5.205,14.967,6.768,0.682,0.607,4.88834,0,0.5346,430.0,3,2,24.08,25.04,4.3,5.52,47.1,12.2,0.0015281,8108.123531428238,1,5.233,14.53,0,12.797,2.6477,0.71,1.43e-06,35,24
1757,3.154,0.306,0.57,6.7473,0.53,2.3395,11.4284,0.29,0.0003,0.137316,0.4645,0.42,0.49,47.5891,43.223,9.53,7.119,5.279,0.924,0.9283,4.84609,0,0.8263,828.0,4,0,22.33,22.55,5.19,3.64,49.2,15.3,0.0017125,2091.959410133929,0,10.995,19.373,0,1.725,2.8082,0.82,1.39e-06,43,22
1758,5.712,0.543,0.106,6.98,0.73,2.7572,9.0156,0.37,0.000293,0.101309,0.3651,0.3,0.27,-33.0253,85.576,5.793,19.087,6.253,0.624,0.9377,3.43012,2,0.6407,1344.3,2,0,22.24,25.2,0.88,3.65,36.6,16.8,0.0002037,4723.180739450332,0,1.155,15.815,0,7.294,0.9913,0.89,1.68e-06,67,2
1759,6.718,0.223,0.514,2.4562,0.32,1.3428,11.0135,0.39,0.000546,0.06234,0.8331,0.8,0.41,-8.6617,60.995,5.767,13.372,4.519,0.87,0.8031,4.85162,0,0.5127,1489.9,3,2,23.57,23.82,2.11,4.45,49.3,18.0,0.000254,4435.70178301199,0,6.853,14.155,0,11.987,2.2102,0.65,1.89e-06,50,8
1760,4.243,0.535,0.605,1.4764,0.39,0.5481,4.1273,0.35,0.000621,0.078185,0.7184,0.3,0.85,84.3588,72.796,7.583,9.629,4.625,0.796,0.8132,3.72526,0,0.553,508.6,4,1,20.4,23.95,2.41,5.81,46.0,17.5,0.0003295,12239.929493214493,0,1.553,10.364,1,1.518,2.0308,0.78,1.6e-06,37,4
1761,5.052,0.256,0.185,2.893,0.64,0.6525,5.2162,0.47,0.000613,0.133766,0.8101,0.79,0.29,12.4984,47.745,6.0,7.646,3.533,0.817,0.6885,4.52022,1,0.7354,725.6,2,1,21.6,26.12,3.31,3.92,48.6,10.1,0.001719,7560.494470111679,0,8.958,11.339,1,11.039,1.8625,0.68,1.96e-06,23,23
1762,5.238,0.409,0.755,6.7361,0.66,0.7457,4.3997,0.32,0.000209,0.070906,0.3683,0.44,0.7,-59.6119,41.664,4.1,8.506,6.212,0.9,0.6148,3.52371,2,0.5775,920.5,4,1,18.65,24.86,0.27,5.3,41.4,14.5,0.0005192,12671.046085696133,0,7.975,13.885,1,14.538,0.8371,0.82,1.53e-06,88,19
1763,1.28,0.552,0.51,3.6356,0.41,1.0764,2.164,0.31,0.000669,0.110196,0.6167,0.83,0.7,47.6474,22.484,6.876,7.21,3.666,0.93,0.9269,3.38911,2,0.5261,1002.4,0,1,23.19,24.31,5.04,3.51,42.7,17.5,0.0018415,4892.851445967682,0,1.264,16.261,0,6.662,1.936,0.94,1.11e-06,83,9
1764,4.343,0.44,0.213,6.5607,0.36,0.7393,11.3336,0.43,0.000632,0.080267,0.7807,0.49,0.75,-17.2711,60.218,7.411,16.544,3.41,0.972,0.6579,4.31565,1,0.7595,1154.7,3,1,21.78,24.79,2.44,5.1,42.7,10.6,0.0009321,12468.978483147133,1,1.051,5.691,0,13.618,2.9435,0.97,1.32e-06,112,28
1765,1.787,0.637,0.63,0.9575,0.65,0.6037,4.5977,0.48,0.000516,0.093151,0.5834,0.56,0.83,-14.9839,57.899,9.4,14.368,4.963,0.754,0.6222,4.34284,1,0.6067,592.5,1,2,20.19,24.93,4.9,4.69,37.8,15.0,0.0017579,8725.999820770001,0,4.446,9.837,0,5.425,0.9896,0.7,1.14e-06,99,20
1766,6.34,0.305,0.565,2.2495,0.52,2.692,4.0043,0.53,0.000664,0.128903,0.9894,0.38,0.24,-8.8016,35.383,6.399,15.442,4.772,0.613,0.6264,3.60327,1,0.5636,888.3,0,1,23.06,25.11,2.32,3.53,48.3,12.9,0.0018094,10235.136830521411,1,2.79,6.034,1,6.008,1.3591,0.99,1.46e-06,111,5
1767,3.413,0.393,0.419,1.285,0.4,2.4677,6.7176,0.44,0.000112,0.127928,0.7699,0.72,0.31,-53.8719,79.33,3.293,9.865,6.063,0.733,0.734,3.87043,2,0.7654,1143.2,4,1,22.77,26.37,4.2,3.71,38.8,17.1,0.0005205,11623.26110135368,0,6.779,8.983,0,13.452,0.9268,0.88,1.63e-06,84,14
1768,1.873,0.617,0.296,3.7128,0.35,2.6838,4.1133,0.26,0.000527,0.060361,0.8233,0.71,0.61,52.1335,35.962,2.526,8.098,5.519,0.926,0.7959,5.11226,2,0.7521,898.0,0,1,18.54,22.6,5.37,0.51,44.4,10.6,0.0014294,4175.359935585881,1,9.463,13.387,1,11.019,2.2748,0.73,1.69e-06,94,8
1769,4.653,0.598,0.807,5.3811,0.38,2.728,8.1642,0.57,0.000548,0.109298,0.3505,0.26,0.75,-30.609,89.173,8.752,14.813,6.689,0.761,0.7729,4.73941,2,0.5296,590.7,0,0,22.77,26.25,0.13,5.76,32.0,13.0,0.001694,8760.695841137804,0,5.549,10.66,1,6.251,1.9682,0.74,1.68e-06,85,28
1770,4.514,0.619,0.151,6.8603,0.42,1.7106,9.9226,0.25,0.000303,0.053885,0.7407,0.31,0.81,3.9079,42.812,4.374,8.084,6.775,0.724,0.8511,4.91404,1,0.7264,683.2,4,0,24.95,26.12,2.9,2.23,43.5,12.2,0.000571,10486.211425879177,0,7.101,14.413,1,10.187,1.5165,0.92,1.25e-06,103,36
1771,1.293,0.409,0.177,2.254,0.43,1.7568,7.6964,0.53,0.00032,0.14433,0.5639,0.39,0.23,-51.4624,15.801,2.552,7.896,6.485,0.814,0.7714,3.75127,2,0.7049,574.9,3,1,23.68,26.81,3.7,2.43,38.8,10.8,0.0008461,8756.935590481962,0,11.223,13.002,1,12.328,2.2056,0.84,1.03e-06,113,36
1772,5.65,0.661,0.685,0.8082,0.71,2.0072,4.0066,0.59,0.000595,0.103963,0.9984,0.34,0.69,11.7078,14.223,3.56,8.502,4.399,0.785,0.6912,4.82459,1,0.607,1052.6,1,1,23.77,25.77,0.36,0.85,44.0,17.0,0.0013311,12743.273249110616,0,0.187,17.886,0,1.872,0.924,0.65,1.04e-06,33,10
1773,1.865,0.609,0.828,1.6402,0.29,2.2597,6.512,0.35,0.000426,0.093473,0.436,0.82,0.58,43.1495,44.71,6.954,10.911,4.247,0.948,0.9328,3.16521,1,0.8202,527.0,4,2,20.89,21.89,0.55,3.02,31.9,17.0,0.0013588,6065.731428312086,0,8.498,14.819,0,1.958,1.1221,0.65,1.71e-06,24,39
1774,5.412,0.467,0.203,4.6375,0.8,1.6566,5.1838,0.27,0.000131,0.055787,0.292,0.85,0.68,-51.9737,98.202,7.647,13.753,7.963,0.902,0.9359,4.60538,2,0.6697,458.9,0,1,20.77,24.21,5.64,1.68,35.5,15.5,0.001588,6347.183492492141,0,5.578,5.154,1,9.064,0.7805,0.72,1.48e-06,39,39
1775,2.73,0.525,0.598,3.1475,0.47,0.6712,4.4243,0.58,0.000238,0.104621,0.7118,0.87,0.35,42.796,60.553,3.726,13.415,4.941,0.708,0.6547,5.25242,1,0.5063,483.4,0,2,21.45,26.17,2.44,3.37,35.9,11.5,0.0010844,13783.207881376906,0,5.148,8.99,0,1.345,2.0749,0.94,1.81e-06,102,25
1776,3.381,0.225,0.51,0.8818,0.36,2.4638,4.0885,0.22,0.000419,0.137451,0.3858,0.88,0.31,40.7476,61.161,8.251,8.298,7.126,0.62,0.7244,4.11913,1,0.6917,759.8,2,1,21.9,26.93,2.99,1.82,49.6,13.6,0.0016019,11171.605399510003,1,0.03,10.006,1,13.626,2.518,0.78,1.8e-06,111,3
1777,1.572,0.455,0.429,6.2004,0.37,2.0539,8.0987,0.36,0.000543,0.054447,0.6126,0.75,0.34,31.5664,54.702,8.936,12.965,6.497,0.976,0.8284,3.74719,0,0.5993,451.5,2,0,21.38,23.81,1.16,4.67,35.3,16.2,0.0003751,8918.976208347565,1,2.492,10.548,0,14.207,1.3192,0.75,1.11e-06,75,12
1778,6.804,0.58,0.577,6.8783,0.31,2.6292,10.1578,0.41,0.000116,0.082686,0.3244,0.62,0.49,21.8101,17.316,4.559,18.765,3.89,0.982,0.8695,4.92782,2,0.7885,964.7,2,1,23.84,25.64,1.62,4.58,45.1,13.2,0.0015097,7983.803861548989,0,2.476,8.919,1,14.43,0.7264,0.7,1.58e-06,27,27
1779,4.126,0.479,0.189,1.2672,0.68,1.9672,8.9697,0.56,0.000562,0.106497,0.3705,0.32,0.44,0.7811,76.75,3.858,10.176,7.838,0.993,0.7092,4.94017,1,0.6151,506.3,0,0,22.25,23.01,5.34,1.36,46.4,12.7,0.0012411,9004.674823365596,0,11.639,19.26,1,13.638,2.7214,0.82,1.48e-06,59,40
1780,6.411,0.676,0.155,0.3735,0.36,1.0363,4.8631,0.39,0.000238,0.140757,0.977,0.36,0.47,-83.8876,21.313,3.268,14.285,7.671,0.698,0.8335,3.22578,2,0.7483,1475.5,4,2,19.67,21.8,4.53,4.16,44.7,13.8,0.0016532,4505.807483012819,0,3.427,14.325,1,12.231,2.8257,0.96,1.59e-06,100,7
1781,3.211,0.582,0.771,0.9959,0.5,1.6798,6.5676,0.27,0.00061,0.053664,0.7091,0.33,0.38,-43.2259,98.802,6.997,11.427,4.044,0.904,0.6574,3.97507,1,0.6991,896.8,3,1,24.98,25.61,2.58,4.53,40.1,16.8,0.0008845,10896.935383903608,0,11.69,7.492,0,4.309,0.6208,0.72,1.85e-06,24,34
1782,4.103,0.656,0.707,5.1081,0.28,1.0266,4.2923,0.46,0.000301,0.075265,0.9075,0.7,0.27,-87.0921,99.029,2.791,9.799,6.953,0.969,0.8668,5.49619,2,0.756,445.4,1,1,19.48,25.47,3.33,4.87,40.0,16.5,0.0014234,8547.56911192332,1,10.819,12.058,1,7.774,2.254,0.98,1.92e-06,78,20
1783,2.939,0.472,0.524,1.2333,0.44,2.6906,7.5959,0.44,0.000321,0.056864,0.3843,0.86,0.65,7.9741,11.125,7.121,12.63,3.902,0.772,0.7469,3.16588,0,0.8048,718.6,2,0,22.8,26.08,5.88,3.17,48.9,12.9,0.0003082,8974.905779829362,0,10.953,19.185,0,14.04,2.4132,0.69,1.35e-06,47,6
1784,5.737,0.676,0.106,6.6743,0.39,0.5753,11.5361,0.34,0.000408,0.146884,0.6777,0.26,0.79,-87.7374,60.885,5.828,11.652,5.481,0.987,0.7194,3.02851,0,0.5348,387.1,4,0,24.5,24.74,5.95,5.44,33.6,15.9,0.0008056,10614.661596628763,0,6.799,5.727,0,3.138,1.6236,0.94,1.88e-06,122,6
1785,4.762,0.482,0.435,4.2575,0.67,0.9519,11.3459,0.37,0.000154,0.065053,0.354,0.79,0.23,-41.5386,34.388,6.088,8.391,6.882,0.702,0.647,3.77071,2,0.8102,503.8,4,2,24.29,26.32,1.81,5.97,47.4,10.1,0.0008922,4666.030363918169,1,4.013,17.95,1,1.082,0.9719,0.73,1.51e-06,114,16
1786,3.406,0.575,0.871,5.6701,0.27,0.8601,4.5175,0.54,0.000264,0.053994,0.5459,0.29,0.39,67.7382,92.929,5.228,8.185,3.118,0.973,0.613,3.91818,2,0.7278,757.6,3,2,18.69,23.29,1.26,3.49,40.8,12.7,0.001984,2537.9561444589417,0,4.969,8.174,0,10.922,1.7442,0.72,1.93e-06,68,25
1787,4.6,0.265,0.577,4.0226,0.56,0.8104,4.4151,0.47,0.00043,0.136362,0.5575,0.35,0.22,-10.6064,34.644,7.639,7.7,7.971,0.982,0.9163,3.29251,1,0.7327,954.4,4,2,19.33,23.11,5.67,1.51,49.5,15.6,0.0019687,2541.7264359319915,0,8.103,12.037,1,11.536,0.9969,0.85,1.78e-06,58,24
1788,5.761,0.639,0.523,5.9862,0.48,0.9185,4.9757,0.28,0.00038,0.106742,0.3833,0.46,0.44,-71.1014,98.467,8.566,17.79,3.118,0.693,0.8625,3.66069,2,0.564,1348.0,4,2,23.07,23.42,0.37,1.48,43.1,13.7,0.0006286,8745.095572273138,1,11.414,10.399,0,1.712,2.9623,0.8,1.52e-06,69,27
1789,5.925,0.23,0.684,4.3243,0.78,0.8959,5.2436,0.34,0.000291,0.061682,0.7288,0.6,0.83,45.6647,82.475,4.561,18.069,6.242,0.766,0.8709,5.26359,1,0.6663,591.6,0,0,21.81,24.77,3.58,5.39,43.5,13.0,0.0002775,12454.641232141368,0,11.321,13.845,0,13.998,0.8818,0.81,1.59e-06,114,2
1790,2.439,0.429,0.799,0.6621,0.67,1.0334,5.5131,0.59,0.000466,0.110922,0.5595,0.85,0.41,-38.6079,25.484,9.444,18.745,7.273,0.8,0.9054,3.8329,2,0.8325,1190.0,3,0,18.91,26.79,4.82,4.86,41.2,15.8,0.0011609,4860.291507646582,0,8.756,16.555,0,11.21,2.8608,0.7,1.29e-06,40,12
1791,3.161,0.436,0.22,5.4997,0.61,2.4518,8.1505,0.48,0.000537,0.134515,0.2767,0.25,0.34,14.3055,68.294,8.801,19.563,3.937,0.814,0.6638,3.80382,0,0.6451,806.3,1,0,20.04,26.44,1.97,5.76,41.6,12.7,0.0007885,2558.345373225377,1,7.543,11.065,0,11.248,2.2887,0.99,1.19e-06,39,26
1792,3.331,0.707,0.57,6.6255,0.29,2.9526,8.5898,0.3,0.0004,0.136597,0.5736,0.62,0.4,89.7623,37.287,7.726,16.085,3.97,0.841,0.7632,4.9934,2,0.5828,734.9,1,1,22.01,26.58,1.37,3.16,42.7,16.3,0.0014973,9641.487464102149,1,3.608,16.217,0,9.373,2.3118,0.81,1.95e-06,115,40
1793,1.481,0.346,0.508,2.8221,0.5,1.7654,10.8193,0.33,0.000335,0.092055,0.9563,0.56,0.59,-45.7841,25.618,3.09,10.705,5.512,0.87,0.7097,3.48278,2,0.532,829.3,4,1,24.62,26.02,0.08,0.72,33.7,12.6,0.0018425,5645.130058554665,0,7.26,7.174,1,13.385,2.7657,0.73,1.85e-06,114,24
1794,2.863,0.654,0.676,0.4273,0.69,2.7287,8.8526,0.49,0.000281,0.078013,0.1913,0.28,0.54,68.0703,99.772,9.39,12.361,6.983,0.603,0.9523,4.77052,1,0.6859,748.2,1,0,21.3,22.47,4.23,2.44,42.3,16.2,0.0011219,6903.238649961726,0,2.98,16.605,0,5.731,2.7577,0.89,1.32e-06,48,21
1795,6.235,0.614,0.773,4.2615,0.57,0.9742,6.7371,0.54,0.000613,0.067096,0.6857,0.64,0.32,69.6458,12.649,5.899,19.885,6.529,0.641,0.9434,5.36033,1,0.8488,750.9,4,1,20.5,23.11,1.56,1.04,41.9,14.6,0.0004225,13622.927965714054,1,1.921,15.769,1,1.257,2.3386,0.69,1.92e-06,105,33
1796,5.231,0.731,0.882,2.9454,0.31,0.637,3.4077,0.49,0.000426,0.088801,0.3001,0.24,0.69,85.8821,29.755,6.995,12.017,7.7,0.621,0.7422,4.93918,1,0.8143,715.4,3,0,20.9,21.13,2.79,2.15,48.8,14.2,0.0012835,8400.647579884493,0,5.757,13.737,0,11.385,2.9048,0.88,1.95e-06,105,15
1797,6.053,0.564,0.617,1.4645,0.33,0.8574,9.6775,0.51,0.000272,0.10725,0.1636,0.35,0.72,50.879,69.588,6.957,17.142,3.859,0.88,0.7754,4.37632,0,0.7133,985.9,0,1,20.03,24.46,4.11,0.44,37.2,15.7,0.0019645,9838.010506341334,1,3.663,8.143,1,8.094,0.6041,0.92,1.84e-06,70,13
1798,5.493,0.655,0.214,3.3414,0.54,1.9698,3.1878,0.37,0.000635,0.147813,0.8154,0.5,0.25,35.7815,63.614,9.69,16.84,3.398,0.724,0.7696,4.20757,0,0.5396,1279.8,0,1,21.32,25.64,2.83,2.29,45.8,10.2,0.0013666,3118.1585195594407,0,3.357,6.36,1,9.638,2.3844,0.75,1.99e-06,97,19
1799,1.282,0.256,0.454,1.0069,0.57,2.9863,2.6861,0.24,0.000684,0.059961,0.3443,0.42,0.49,4.0723,86.612,2.504,6.822,7.201,0.699,0.7683,5.31568,0,0.6958,1440.1,2,2,24.81,26.04,2.96,3.02,38.6,13.4,0.0014078,10898.76540113961,0,4.51,10.761,0,2.465,1.1579,0.94,1.24e-06,90,21
1800,1.288,0.408,0.701,5.1359,0.41,1.41,6.2518,0.33,0.00036,0.142743,0.4508,0.75,0.31,-40.5006,35.031,7.038,10.399,5.426,0.905,0.8498,4.89343,1,0.8254,1107.9,0,0,20.5,24.11,1.2,1.16,35.2,16.6,0.0008965,11357.363946169704,0,11.069,19.15,1,4.782,1.4535,0.91,1.06e-06,104,17
1801,2.249,0.248,0.886,6.0274,0.49,1.6124,11.5492,0.38,0.000221,0.113388,0.8558,0.76,0.64,62.2961,25.958,9.904,16.392,5.078,0.725,0.6296,3.66874,1,0.7319,1438.3,1,2,18.16,21.55,5.5,3.06,39.9,17.1,0.0015403,3027.7765096033536,0,2.218,17.06,1,6.125,1.5255,0.68,1.63e-06,92,23
1802,5.883,0.568,0.702,5.1947,0.72,0.8753,7.948,0.32,0.000323,0.103261,0.5952,0.64,0.43,31.6838,40.524,2.585,18.173,5.215,0.775,0.6401,3.98955,1,0.5888,1059.8,2,2,18.92,25.7,1.35,2.55,48.2,12.6,0.0003946,3844.6305652460273,1,7.177,8.106,0,3.474,2.1536,0.69,1.05e-06,25,32
1803,1.75,0.701,0.237,5.3071,0.42,0.525,2.2045,0.28,0.000533,0.095477,0.2016,0.71,0.82,-10.8307,14.325,2.803,12.755,6.153,0.726,0.8461,3.40074,1,0.8434,388.1,3,2,20.09,23.27,5.35,5.2,40.0,16.3,0.0008762,12493.529989310848,0,3.968,11.195,0,14.979,1.5479,0.67,1.98e-06,123,40
1804,2.094,0.414,0.677,2.8294,0.78,0.6292,6.7738,0.5,0.000106,0.054662,0.1291,0.87,0.32,8.8185,39.237,7.957,14.739,7.315,0.96,0.691,3.29683,0,0.687,702.3,3,1,20.3,23.71,1.36,1.06,39.2,16.0,0.0009957,5287.154105018259,0,7.253,19.318,1,5.086,1.6979,0.74,1.21e-06,112,6
1805,1.523,0.339,0.125,5.0083,0.46,0.9293,9.5049,0.46,0.00067,0.091647,0.3381,0.86,0.39,-34.4865,71.222,3.167,8.375,6.494,0.782,0.717,3.19706,1,0.8386,1247.5,3,0,23.97,24.24,4.76,3.39,39.0,17.7,0.0014436,2924.5760006704995,1,3.515,14.235,0,12.666,1.9476,0.69,1.21e-06,86,13
1806,6.571,0.727,0.516,1.2825,0.57,1.4185,10.5805,0.29,0.000176,0.135926,0.6673,0.89,0.52,42.5399,66.043,5.992,17.457,5.074,0.687,0.7545,3.40784,0,0.5521,961.6,2,1,18.26,21.95,4.94,5.23,42.3,12.5,0.0011311,7966.948329766637,0,11.4,18.062,0,6.849,1.6704,0.81,1.65e-06,41,34
1807,6.311,0.262,0.721,6.0829,0.52,1.7171,10.6641,0.57,0.000569,0.112514,0.764,0.82,0.54,-55.1481,97.196,7.064,11.624,3.291,0.731,0.783,5.04279,2,0.8134,772.0,0,2,24.03,25.5,0.23,2.33,49.0,16.7,0.0018777,2704.0949536891144,0,10.741,10.667,0,12.437,1.6318,0.96,1.29e-06,95,40
1808,2.714,0.747,0.589,6.461,0.45,2.8899,7.2684,0.45,0.00053,0.059813,0.5382,0.23,0.77,61.7581,80.106,9.635,9.241,5.456,0.709,0.8412,5.07861,0,0.8059,368.3,0,0,20.12,24.36,1.34,3.07,41.7,16.4,0.0002787,12897.211466846049,0,4.775,18.448,0,4.372,1.8316,0.96,1.29e-06,49,33
1809,2.585,0.637,0.838,2.0682,0.43,2.0546,7.7769,0.42,0.000553,0.136612,0.7835,0.66,0.47,-8.4009,88.615,4.692,10.421,7.284,0.989,0.7369,4.0,2,0.859,984.7,2,0,22.46,26.64,1.88,5.49,48.0,13.3,0.0017458,4387.038697577061,1,4.209,7.38,0,1.241,1.494,0.98,1.26e-06,123,12
1810,3.248,0.774,0.664,0.5283,0.64,1.7908,11.273,0.46,0.000299,0.099262,0.1364,0.22,0.36,-58.9108,12.542,8.532,16.428,4.123,0.863,0.6351,4.09952,1,0.8034,936.3,3,2,18.23,24.08,4.74,4.24,39.2,14.3,0.0012329,6844.742221128572,0,2.16,17.491,0,3.395,1.5432,0.92,1.14e-06,109,37
1811,5.211,0.676,0.239,2.4216,0.41,1.5148,11.2915,0.57,0.00049,0.10918,0.496,0.68,0.41,83.2688,75.588,6.062,9.512,6.101,0.804,0.8239,4.8068,1,0.685,1242.0,3,0,22.66,24.16,3.18,4.96,37.5,17.8,0.0017521,13836.033298446808,0,7.839,5.761,0,13.593,0.936,0.91,1.97e-06,81,9
1812,3.599,0.595,0.248,0.7773,0.7,2.2026,7.1672,0.59,0.000144,0.132163,0.6424,0.76,0.83,-50.949,44.379,2.698,12.484,3.422,0.978,0.6676,3.55639,0,0.6263,1303.6,3,1,18.83,24.11,3.78,1.37,35.3,17.6,0.0019586,4887.783071845057,1,7.551,12.384,0,13.499,1.2862,0.95,1.62e-06,54,25
1813,6.069,0.561,0.129,4.6958,0.78,2.4071,10.1564,0.51,0.000686,0.069268,0.6576,0.84,0.85,-72.3802,92.896,2.965,18.024,5.369,0.693,0.8343,4.66085,0,0.6591,447.8,1,0,19.59,26.09,5.42,3.19,35.3,11.7,0.0010614,9054.595692265575,0,6.674,8.738,1,13.571,2.7346,0.8,1.57e-06,21,17
1814,2.165,0.748,0.772,6.7295,0.37,2.0288,2.2164,0.24,0.000544,0.121842,0.3535,0.75,0.38,30.8851,32.038,3.197,10.843,4.933,0.903,0.6281,5.0358,1,0.5898,955.6,2,0,18.72,23.69,0.04,5.44,34.6,17.0,0.0003301,2974.8226067016694,1,11.978,17.541,1,1.788,2.8233,0.79,1.36e-06,109,5
1815,2.188,0.453,0.655,4.0692,0.27,0.8229,4.3339,0.57,0.000574,0.108715,0.6988,0.74,0.78,-88.5501,93.707,8.384,17.189,5.621,0.646,0.9051,4.93319,1,0.5832,641.5,0,1,22.85,23.65,4.64,2.29,36.1,14.2,0.0014793,8768.413536251632,1,10.225,18.808,1,1.812,2.2424,0.77,1.37e-06,82,13
1816,4.94,0.748,0.558,5.6074,0.32,0.9152,8.6847,0.35,0.000484,0.06414,0.9776,0.36,0.9,76.6044,12.581,2.807,9.843,7.105,0.661,0.7091,4.81657,1,0.5716,836.4,3,1,23.23,23.98,0.06,3.47,40.7,12.2,0.0015957,8488.677243420236,1,10.057,14.099,0,7.332,2.6056,0.87,1.07e-06,85,34
1817,6.464,0.769,0.256,6.0942,0.33,2.2878,9.5484,0.32,0.000622,0.092775,0.3403,0.2,0.87,1.1405,11.683,9.362,6.218,7.641,0.629,0.9357,5.36287,0,0.6339,1151.3,1,2,20.4,24.88,0.24,5.09,49.1,11.2,0.0014279,12864.458645264234,1,9.259,10.969,0,2.736,1.9419,0.67,1.64e-06,77,12
1818,3.372,0.249,0.189,5.3575,0.87,1.0472,8.0776,0.3,0.000205,0.058511,0.5159,0.74,0.57,72.0905,58.18,2.887,9.281,5.599,0.796,0.7891,4.8845,2,0.5372,1404.4,3,2,21.74,22.01,3.6,3.08,42.2,10.8,0.001129,4925.075620379548,0,2.015,16.196,0,5.001,2.5492,0.81,1.07e-06,95,14
1819,3.636,0.434,0.334,4.4397,0.58,2.2256,4.2368,0.39,0.000237,0.061552,0.4111,0.68,0.41,83.2371,27.814,5.054,16.457,7.845,0.768,0.7591,4.08445,0,0.5895,835.9,1,0,21.57,23.52,0.1,3.25,40.6,17.6,0.0018625,6936.582765213096,0,9.888,8.065,0,4.679,1.5956,0.9,1.55e-06,58,26
1820,4.871,0.728,0.458,5.1188,0.51,2.1073,11.0428,0.46,0.000172,0.132121,0.2091,0.71,0.31,9.5122,81.021,7.382,12.451,3.469,0.827,0.9241,4.21658,2,0.7903,933.6,1,1,18.2,20.29,0.44,0.97,49.9,10.5,0.0010046,2071.958766780891,1,4.121,18.387,1,10.513,2.8558,0.69,2e-06,95,40
1821,4.875,0.668,0.594,0.8887,0.77,0.8363,10.4469,0.35,0.000534,0.080469,0.2057,0.83,0.85,63.0884,43.069,4.109,8.725,7.589,0.665,0.9144,5.06163,2,0.6511,1333.6,0,0,19.67,25.62,5.37,4.5,43.4,17.5,0.0019696,7605.710389864568,1,4.632,12.484,0,2.933,0.7769,0.67,1.02e-06,53,21
1822,1.529,0.266,0.538,1.9218,0.61,0.7888,8.7184,0.57,0.000182,0.119258,0.1968,0.4,0.53,-17.8057,76.259,7.601,8.288,5.23,0.99,0.6135,5.06689,0,0.5388,788.1,2,2,24.98,25.87,3.53,3.48,48.9,16.4,0.0007033,9432.66440583506,1,3.933,8.266,1,9.929,0.9064,0.78,1.89e-06,36,15
1823,1.57,0.294,0.617,2.3784,0.37,0.8431,4.5402,0.43,0.000591,0.117797,0.6363,0.21,0.84,38.2392,28.827,9.015,10.057,6.566,0.63,0.6596,3.50533,0,0.6197,340.7,2,2,21.52,22.97,4.04,0.15,38.2,13.4,0.0005679,3451.12746497999,1,3.465,8.554,0,8.345,2.2303,0.68,1.57e-06,89,12
1824,4.915,0.295,0.314,1.6796,0.26,1.8223,7.6273,0.56,0.000432,0.081953,0.8612,0.76,0.4,-9.8044,12.531,9.726,8.503,3.818,0.775,0.8012,4.38776,2,0.5935,898.3,4,1,23.64,24.48,1.82,3.46,42.9,14.0,0.000518,10767.771470345679,0,1.773,12.663,0,8.539,1.7151,0.96,1.43e-06,103,5
