id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
2229,4.822,0.279,0.292,2.3288,0.49,1.8047,5.7291,0.51,0.000185,0.088263,0.156,0.49,0.33,-8.1547,80.559,8.007,9.626,3.187,0.969,0.8069,3.07622,1,0.7018,555.6,2,0,21.36,24.06,0.12,0.39,35.2,13.4,0.0019977,2839.3545063021656,1,4.893,10.463,0,7.53,2.3564,0.92,1.44e-06,79,7
2230,5.806,0.71,0.6,6.9877,0.53,0.622,2.0422,0.59,0.000295,0.06892,0.1093,0.64,0.24,77.9811,19.474,3.458,14.718,5.11,0.714,0.7689,5.40293,0,0.8191,786.9,4,0,18.08,24.69,3.89,3.07,39.0,15.0,0.0010185,2262.4349464435786,0,6.296,11.132,0,3.29,0.7859,0.65,2e-06,61,19
2231,4.206,0.293,0.611,5.6626,0.26,1.6688,6.2154,0.32,0.000266,0.051989,0.5529,0.67,0.88,-85.3179,69.53,8.133,10.997,7.078,0.672,0.6021,5.14279,2,0.8245,1105.5,4,0,23.59,24.31,4.46,1.05,37.2,18.0,0.0012852,9384.377574139138,1,1.557,7.404,1,8.514,2.6544,0.71,1.76e-06,53,39
2232,4.794,0.584,0.848,0.9197,0.48,2.5499,8.7665,0.21,0.000321,0.056862,0.3485,0.56,0.44,-15.0788,18.502,6.258,6.231,7.945,0.641,0.8285,3.47892,0,0.6841,1474.2,3,2,19.1,24.83,1.43,2.37,35.1,15.1,0.0004031,12126.137338431152,0,2.131,8.734,1,1.244,2.0657,0.75,1.63e-06,101,14
2233,2.91,0.655,0.582,6.3864,0.53,0.99,11.7979,0.47,0.000668,0.082142,0.2971,0.58,0.63,85.2294,63.686,6.05,18.977,3.605,0.901,0.9534,5.00865,1,0.5458,1436.7,0,0,22.17,25.09,3.7,1.87,49.2,12.0,0.0011856,9745.519947420153,1,3.017,13.343,0,11.617,2.3303,0.87,1.02e-06,34,11
2234,2.121,0.241,0.196,6.9773,0.76,2.655,5.2863,0.52,0.000255,0.095355,0.619,0.77,0.79,26.6534,53.906,5.876,13.24,7.27,0.684,0.7526,4.99898,0,0.6013,308.0,4,0,19.32,22.61,5.09,1.41,37.4,10.7,0.0002013,10361.146532250317,0,7.775,9.642,0,13.296,1.1448,0.83,1.49e-06,55,23
2235,5.62,0.526,0.272,2.0799,0.51,1.4996,10.3947,0.21,0.000225,0.094799,0.4295,0.34,0.53,-29.999,34.106,4.909,8.811,5.604,0.795,0.713,5.10811,0,0.5856,824.5,4,1,24.88,26.98,5.1,5.62,49.3,12.0,0.0012732,5502.8798741462015,1,9.925,17.463,0,2.376,1.0891,0.84,1.38e-06,87,39
2236,1.299,0.3,0.503,1.6277,0.55,0.7916,2.5892,0.43,0.000395,0.135335,0.6004,0.9,0.56,-64.1657,18.142,7.242,7.955,6.189,0.787,0.7281,5.22498,2,0.5087,801.7,1,0,18.38,20.53,3.56,1.12,41.5,14.3,0.000794,2991.8358942475093,0,5.845,14.984,1,7.98,0.8495,0.65,1.14e-06,34,11
2237,3.397,0.486,0.118,2.108,0.74,1.5593,6.0069,0.27,0.000515,0.122914,0.3767,0.9,0.29,86.465,52.114,6.223,10.31,6.263,0.736,0.7437,3.30886,0,0.8552,430.1,2,2,21.42,26.72,1.5,1.16,30.3,11.0,0.0008886,10342.518663817822,1,6.592,18.302,1,7.895,1.9021,0.72,1.76e-06,26,40
2238,4.824,0.563,0.371,0.3501,0.39,1.5008,10.8711,0.52,0.000329,0.050809,0.5486,0.87,0.55,66.7101,40.043,9.84,17.542,7.8,0.6,0.8501,3.75092,2,0.6263,1333.0,1,1,24.73,26.34,0.78,3.55,35.4,14.1,0.0004043,4959.959293385414,1,10.326,12.798,1,11.78,1.7821,0.81,1.12e-06,44,35
2239,4.528,0.38,0.46,2.6237,0.43,1.0941,10.49,0.24,0.000353,0.11028,0.6401,0.43,0.21,-57.4781,11.955,8.613,19.793,7.004,0.833,0.9293,5.09979,2,0.5567,1184.8,4,2,19.78,20.37,2.15,2.38,41.8,12.9,0.0013527,6241.220927640119,0,6.185,11.984,0,6.267,1.012,0.99,1.31e-06,95,15
2240,6.382,0.236,0.313,5.68,0.33,1.0433,10.9297,0.4,0.000595,0.096543,0.4814,0.57,0.34,34.7934,89.052,4.046,15.978,4.388,0.732,0.6676,4.08934,0,0.5932,678.8,2,2,21.31,24.5,0.06,2.07,47.5,17.2,0.0005606,7577.69374946482,1,10.725,13.123,0,5.212,0.7962,0.89,1.82e-06,81,34
2241,2.257,0.252,0.364,5.1798,0.68,2.5207,8.8699,0.59,0.000199,0.145039,0.9631,0.9,0.81,22.8152,78.66,9.621,9.994,5.098,0.874,0.6307,4.21221,0,0.5965,1310.4,1,0,22.11,25.09,5.68,4.03,47.7,11.9,0.0018363,11254.951369973536,0,6.997,13.723,1,13.364,2.6099,0.68,1.62e-06,34,9
2242,5.324,0.5,0.575,4.9796,0.28,0.8462,4.8382,0.46,0.000374,0.13542,0.3901,0.31,0.63,-71.4762,17.245,8.274,8.628,5.514,0.993,0.9011,5.24725,1,0.8363,821.0,0,2,21.05,23.14,5.06,2.34,43.2,10.1,0.0019064,10940.106580270112,0,8.9,18.073,0,12.28,1.5818,0.8,1.24e-06,46,37
2243,1.6,0.261,0.325,3.1172,0.39,1.2951,3.2812,0.33,0.000383,0.129612,0.6622,0.73,0.66,76.1267,32.976,2.708,7.919,4.058,0.738,0.7356,4.32571,1,0.6536,1488.8,2,2,19.21,20.57,2.53,5.77,31.2,15.6,0.0002524,2967.3294818736085,1,4.347,12.151,0,9.84,2.1269,0.9,1.88e-06,98,40
2244,5.696,0.2,0.574,6.7656,0.4,1.2797,4.7021,0.2,0.000368,0.144898,0.6032,0.22,0.42,11.8574,22.297,6.598,14.793,4.217,0.976,0.7565,4.43745,1,0.5421,737.4,3,2,21.11,26.14,2.42,4.59,35.8,14.4,0.0010887,11725.38481473346,0,1.095,6.649,1,11.785,0.8684,0.91,1.37e-06,53,34
2245,5.102,0.648,0.527,4.3128,0.62,0.9935,5.6244,0.41,0.000167,0.120718,0.4779,0.71,0.65,3.4167,31.794,8.64,15.101,6.029,0.796,0.746,3.48009,1,0.6051,1384.5,3,2,18.29,25.67,0.72,0.13,45.2,15.5,0.0004729,2290.6984775453625,1,4.248,9.343,0,2.318,2.5539,0.68,1.64e-06,27,35
2246,4.925,0.292,0.883,0.3318,0.66,2.7191,10.73,0.59,0.000527,0.061167,0.5312,0.86,0.61,20.5007,94.941,3.435,7.86,3.075,0.645,0.7531,3.80627,1,0.7262,1257.4,3,2,22.73,24.05,3.02,0.91,38.7,14.9,0.0003412,9767.272373070777,0,3.313,9.873,0,13.728,1.6095,0.78,1.95e-06,59,34
2247,6.891,0.474,0.187,0.8744,0.39,2.9424,5.5507,0.3,0.00011,0.104991,0.9417,0.57,0.44,-88.7131,32.053,5.092,17.095,7.152,0.743,0.6512,3.45223,1,0.5103,680.8,2,2,22.09,25.62,4.24,5.98,42.5,13.9,0.0004714,13417.638703936422,0,6.664,6.923,1,8.624,2.3236,0.93,1.5e-06,59,34
2248,2.009,0.515,0.466,6.4465,0.62,1.2599,7.9985,0.44,0.000212,0.086135,0.2487,0.58,0.61,-14.4566,28.457,5.67,16.525,3.865,0.76,0.808,5.01189,0,0.5681,443.2,2,0,22.04,25.21,4.2,1.74,46.5,10.1,0.0017384,6648.804560965301,1,2.642,8.61,0,2.228,1.3715,0.76,1.55e-06,123,7
2249,2.445,0.78,0.783,2.8301,0.4,2.1781,9.0542,0.26,0.000474,0.149366,0.6247,0.65,0.42,78.8903,91.576,8.548,9.312,7.702,0.615,0.8144,5.32442,1,0.5336,1021.0,0,1,21.22,22.45,3.41,3.78,39.7,14.1,0.000902,6838.638674086792,0,11.254,5.786,1,4.243,2.1868,0.69,1.07e-06,32,36
2250,4.264,0.388,0.337,6.2314,0.58,1.8803,7.8862,0.49,0.000693,0.142038,0.4324,0.68,0.58,-36.7588,56.998,5.369,7.047,5.217,0.74,0.648,5.02679,2,0.6137,1443.3,0,0,22.91,23.91,3.33,0.06,34.2,12.7,0.0018716,8929.405136010757,1,4.055,9.277,1,4.468,1.5362,0.96,1.72e-06,99,27
2251,3.609,0.74,0.674,2.1781,0.44,1.4692,3.6665,0.43,0.000182,0.10966,0.2742,0.44,0.46,82.2255,79.479,6.728,18.521,5.083,0.784,0.6892,3.32012,1,0.5217,1133.7,3,2,18.39,26.01,2.47,4.23,37.2,16.5,0.0002245,4944.4653867253855,0,1.942,19.667,0,2.576,2.7933,0.88,1.63e-06,59,4
2252,2.873,0.224,0.711,1.3898,0.34,2.785,8.3834,0.26,0.000461,0.112908,0.8557,0.64,0.66,-46.9821,98.606,3.583,16.804,6.047,0.856,0.6972,3.93825,0,0.849,1252.1,4,2,21.8,25.4,5.19,3.44,43.0,12.8,0.0010549,3541.1373392369705,1,9.552,17.306,0,12.691,1.3339,0.85,1.85e-06,66,29
2253,2.388,0.26,0.54,4.152,0.34,0.8696,11.6775,0.44,0.000511,0.112171,0.2171,0.6,0.78,24.2159,94.716,7.848,7.325,4.091,0.64,0.9055,3.09248,0,0.662,1430.2,2,1,20.74,26.03,1.34,2.92,33.0,17.4,0.0009465,13189.328314883596,1,3.838,10.448,0,8.612,2.3117,0.93,1.85e-06,117,32
2254,5.836,0.455,0.171,6.0151,0.67,2.3318,7.9423,0.41,0.000228,0.093987,0.9782,0.66,0.54,-5.1541,84.11,9.681,12.529,7.532,0.99,0.7318,3.83021,1,0.8189,1450.0,0,0,23.73,24.46,0.58,1.15,34.5,11.9,0.0004512,12675.399486338194,0,11.353,14.081,0,14.674,2.9279,0.86,1.05e-06,107,34
2255,5.55,0.594,0.435,1.705,0.38,2.7513,10.4535,0.27,0.000511,0.142882,0.9424,0.52,0.73,-52.7891,77.849,8.715,9.452,3.505,0.757,0.7561,4.65634,1,0.632,1129.6,0,1,21.49,23.95,2.26,0.66,33.1,12.8,0.0017676,9481.83519017457,0,11.666,5.919,1,10.855,1.4062,0.94,1.28e-06,46,24
2256,6.459,0.785,0.305,2.4597,0.73,1.0683,8.1569,0.22,0.000459,0.060966,0.6584,0.82,0.84,57.7091,28.469,5.187,16.096,4.418,0.741,0.7456,4.33884,1,0.5604,451.6,3,0,21.7,25.25,2.22,1.61,49.7,12.9,0.0007539,12651.0215935463,0,0.148,9.012,1,11.608,2.8111,0.8,1.77e-06,118,24
2257,3.316,0.288,0.567,5.52,0.7,1.1128,8.572,0.41,0.000423,0.147205,0.4077,0.25,0.56,-65.3601,77.517,4.087,14.345,5.779,0.999,0.6967,3.63499,0,0.7502,1254.7,2,1,18.01,23.69,3.84,4.04,31.0,11.1,0.0011318,7152.600147319048,0,11.398,5.368,1,3.311,1.505,1.0,1.04e-06,120,10
2258,4.388,0.536,0.406,3.9399,0.47,1.2614,7.4747,0.34,0.000106,0.138752,0.9127,0.81,0.43,21.3112,73.751,4.081,16.945,3.709,0.886,0.8173,3.86897,2,0.5544,711.9,4,0,19.06,22.71,4.68,4.06,37.2,11.0,0.0017307,5171.518772652751,1,2.145,8.089,1,3.553,1.4215,0.92,1.31e-06,87,16
2259,5.152,0.583,0.254,1.4304,0.82,1.8427,6.6095,0.5,0.000465,0.056714,0.8718,0.69,0.22,29.8413,44.859,4.948,16.5,7.398,0.862,0.6937,4.11612,2,0.838,557.5,3,0,24.32,26.83,1.73,5.25,36.9,10.7,0.0006289,4049.9928536319203,1,0.699,9.877,0,12.318,0.7597,0.76,1.65e-06,109,10
2260,6.249,0.701,0.505,1.5241,0.78,0.6913,2.732,0.42,0.000669,0.134363,0.3699,0.28,0.81,-37.7227,84.961,4.814,16.836,5.295,0.89,0.7574,5.1768,1,0.8321,1398.3,4,1,21.93,23.37,1.09,0.22,48.2,16.0,0.001137,8322.385906827083,1,7.927,9.285,1,10.009,1.146,0.73,1.66e-06,37,25
2261,2.734,0.8,0.473,1.6754,0.65,0.8762,11.2401,0.41,0.000168,0.113077,0.3148,0.62,0.55,-70.296,41.896,3.239,8.989,7.921,0.74,0.8316,4.88492,1,0.8349,1487.2,0,1,22.34,26.65,0.76,1.87,35.9,12.3,0.0002265,8837.209288680846,1,5.249,18.041,1,3.186,1.6266,0.71,1.81e-06,57,29
2262,2.859,0.607,0.612,6.2465,0.64,2.7251,11.7171,0.46,0.000256,0.069129,0.5249,0.39,0.54,58.6774,98.136,8.455,15.153,4.257,0.903,0.9011,4.09042,0,0.7764,626.4,2,1,20.36,21.32,2.33,1.32,36.4,10.3,0.0008573,9816.854670476092,0,6.641,18.038,1,1.776,0.9726,0.73,1.93e-06,104,31
2263,4.011,0.741,0.811,0.9268,0.36,0.9864,9.0394,0.43,0.000304,0.055313,0.7585,0.84,0.23,34.6315,36.356,5.222,19.776,6.402,0.775,0.8213,4.10358,2,0.7393,1127.0,0,2,19.03,24.7,4.97,5.14,47.9,17.9,0.0011786,9796.80058596405,1,9.133,10.249,1,13.684,1.8096,0.71,1.97e-06,54,10
2264,1.351,0.383,0.75,6.6669,0.26,1.1771,9.2911,0.27,0.00032,0.055805,0.8253,0.32,0.62,-79.197,99.349,8.043,15.287,4.637,0.803,0.6034,4.31208,2,0.7461,1483.0,4,1,19.31,22.84,3.23,4.31,36.2,15.5,0.0013383,11992.145106377291,1,5.524,8.681,0,1.636,0.8227,0.87,1.04e-06,115,13
2265,5.115,0.447,0.766,5.2612,0.52,2.1992,5.9052,0.28,0.00011,0.07143,0.4465,0.23,0.61,-35.2216,55.684,6.999,18.722,5.54,0.709,0.6383,3.0612,1,0.8428,794.4,0,1,22.62,25.86,0.82,4.87,39.6,11.9,0.0003781,12911.9013429547,0,0.574,10.264,0,11.95,1.1822,0.96,1.36e-06,113,21
2266,4.974,0.368,0.405,2.2288,0.53,2.4747,6.5964,0.28,0.000473,0.118987,0.2358,0.2,0.58,74.7968,80.278,4.063,17.478,3.71,0.65,0.6678,3.08988,0,0.567,668.0,3,2,21.67,24.29,5.33,0.02,38.8,10.2,0.0015823,2894.473986903183,0,4.584,14.642,0,10.013,1.8314,0.95,1.77e-06,86,27
2267,2.98,0.455,0.845,1.5564,0.69,0.8139,6.2119,0.34,0.000428,0.062841,0.831,0.73,0.54,-75.9022,89.378,8.793,9.255,7.084,0.801,0.6318,5.39337,0,0.5078,611.6,1,1,19.07,26.73,5.89,0.78,31.9,12.3,0.0017292,2595.8351554735973,0,2.727,11.372,1,9.882,0.9297,0.75,1.14e-06,30,20
2268,3.938,0.232,0.895,0.6053,0.65,2.2901,11.6317,0.4,0.000386,0.060388,0.7995,0.36,0.34,-80.5285,23.669,3.055,18.898,4.948,0.618,0.6478,5.01551,2,0.7053,732.7,0,1,24.4,26.82,1.63,3.26,42.4,11.1,0.000372,3886.2391091144664,1,4.104,19.076,1,14.129,2.8166,0.9,1.48e-06,113,16
2269,6.014,0.684,0.616,3.6098,0.39,2.4648,7.2597,0.35,0.000473,0.117842,0.695,0.76,0.35,-2.6242,40.426,9.063,11.174,7.61,0.835,0.6683,5.16223,2,0.5693,557.4,0,1,22.84,26.96,3.16,3.44,41.0,17.7,0.0007879,7884.66152171628,1,9.613,13.517,1,13.379,2.3402,0.75,1.8e-06,105,2
2270,2.269,0.516,0.769,5.2484,0.5,2.211,5.2461,0.25,0.000442,0.14735,0.5356,0.66,0.66,-17.2148,64.016,9.227,18.592,7.287,0.918,0.6764,4.92825,1,0.7116,1499.4,1,0,24.8,25.7,2.77,0.23,43.5,17.5,0.0017955,3956.7973622488234,1,0.004,5.282,0,5.018,2.305,0.97,1.89e-06,73,11
2271,2.81,0.629,0.601,5.8289,0.57,2.1396,3.6526,0.41,0.000495,0.054776,0.8507,0.68,0.32,-42.4592,76.383,6.56,9.896,7.562,0.72,0.7618,3.77121,1,0.6684,1273.8,0,1,18.35,21.72,2.62,0.1,41.2,14.4,0.0006981,8836.101841868764,1,11.646,5.415,1,3.531,2.7309,0.67,1.17e-06,56,23
2272,4.215,0.507,0.39,2.966,0.57,0.9582,10.2925,0.53,0.000178,0.110501,0.7575,0.53,0.34,0.8521,71.118,6.684,7.332,6.759,0.913,0.8632,3.51083,0,0.7167,682.9,4,2,19.78,25.62,0.51,5.31,35.6,16.8,0.0011564,7088.835513750483,1,10.949,6.261,0,10.435,1.8398,0.86,1.26e-06,42,15
2273,5.059,0.261,0.752,3.1144,0.72,2.2215,11.3151,0.36,0.000616,0.137293,0.5199,0.25,0.65,-87.2194,72.926,4.095,11.917,5.493,0.629,0.748,3.95466,0,0.6086,1452.2,1,2,20.6,26.95,1.8,2.51,43.7,16.1,0.0018182,11776.898437671733,1,0.4,14.87,0,2.281,1.076,0.73,1.99e-06,39,20
2274,3.0,0.679,0.537,0.254,0.29,1.5157,2.1467,0.57,0.000273,0.109979,0.1677,0.56,0.55,35.8815,45.4,8.187,6.016,3.22,0.919,0.9163,5.26986,0,0.7112,672.9,1,2,20.19,23.21,0.48,1.51,33.1,16.8,0.0013378,12479.69020222669,1,10.702,14.529,0,2.164,1.9411,0.88,1.32e-06,72,8
2275,1.592,0.641,0.193,1.3164,0.59,1.0318,4.7039,0.39,0.000191,0.052307,0.2093,0.53,0.56,-56.3201,67.677,5.781,6.179,3.455,0.682,0.8878,4.29308,1,0.8308,1331.4,4,2,22.86,26.04,0.4,3.17,30.3,11.4,0.0017864,9263.179268651813,0,1.394,5.995,0,9.023,0.9081,0.68,1.52e-06,121,30
2276,2.85,0.328,0.765,2.0783,0.81,2.1156,7.1863,0.33,0.000443,0.11577,0.7166,0.35,0.52,51.0132,46.034,2.978,18.758,6.049,0.988,0.7622,4.98792,1,0.7614,1383.2,0,2,18.48,22.5,5.32,1.57,40.5,13.0,0.0002513,10103.872239435144,0,5.626,8.181,0,2.032,1.1885,0.73,1.32e-06,43,20
2277,2.542,0.67,0.272,1.1895,0.33,1.52,6.0307,0.58,0.000646,0.110144,0.68,0.87,0.44,73.8431,18.036,6.806,18.202,7.135,0.959,0.7665,3.11729,1,0.7594,1008.4,1,0,21.91,22.97,3.44,5.46,44.6,10.6,0.0009454,5947.649087209264,1,4.727,5.951,0,7.86,1.5793,0.83,1.25e-06,102,29
2278,3.721,0.257,0.256,1.7342,0.63,1.2259,11.3899,0.51,0.000253,0.068694,0.6545,0.55,0.38,15.619,47.566,9.811,17.205,5.704,0.826,0.7434,3.99875,1,0.7171,1116.0,3,1,24.92,25.87,5.08,4.98,41.3,13.4,0.0008418,4478.020389467998,0,1.951,14.028,1,8.417,1.0431,0.91,1.71e-06,41,36
2279,1.248,0.496,0.534,0.8036,0.71,0.5358,8.3013,0.57,0.000232,0.052264,0.8235,0.28,0.55,27.086,17.229,8.388,12.576,6.335,0.862,0.6558,4.98102,0,0.7605,942.6,4,1,24.23,25.47,5.41,3.99,38.3,14.4,0.0013505,7720.176988533401,0,1.696,10.502,0,10.396,1.6204,0.96,1.07e-06,95,8
2280,5.917,0.422,0.851,3.715,0.4,0.7293,3.522,0.22,0.000629,0.067563,0.6793,0.68,0.77,16.5382,81.371,5.909,6.312,3.508,0.627,0.9332,5.45135,0,0.7633,618.2,4,2,22.18,25.45,5.82,3.9,41.2,16.9,0.0018432,8716.050245900205,0,3.309,11.234,0,2.015,1.5553,0.79,1.8e-06,62,35
2281,6.779,0.737,0.605,3.659,0.28,1.6594,2.5504,0.3,0.000215,0.128673,0.9299,0.74,0.72,65.4066,13.814,2.872,6.61,6.783,0.742,0.8157,4.96721,0,0.7083,783.4,0,2,23.12,24.16,5.0,1.17,38.0,11.9,0.0010043,6365.443292697068,0,6.615,13.91,0,3.083,2.427,0.88,1.61e-06,114,20
2282,4.945,0.63,0.21,6.8171,0.88,1.9505,7.9577,0.2,0.00045,0.07396,0.7328,0.73,0.4,-76.974,52.78,2.525,14.597,5.59,0.682,0.7946,3.15981,1,0.5433,1212.7,1,1,22.71,25.96,4.58,1.55,33.7,13.0,0.0004695,7700.7219770372285,1,10.196,11.697,1,11.025,1.1673,0.74,1.17e-06,85,22
2283,4.359,0.302,0.598,0.5699,0.35,1.2431,11.8247,0.34,0.000262,0.063156,0.4906,0.39,0.52,59.9579,54.603,3.994,14.419,7.109,0.636,0.9218,3.30362,2,0.5515,932.0,1,0,23.8,26.63,2.6,4.0,36.0,14.8,0.0017717,8961.83590694023,1,2.368,11.836,1,9.459,1.2627,0.82,1.95e-06,63,3
2284,2.047,0.448,0.631,6.8905,0.38,1.9641,4.2107,0.58,0.000376,0.109754,0.6931,0.38,0.62,32.0405,39.186,7.672,7.494,5.504,0.927,0.7235,5.31327,2,0.6608,1014.3,3,1,22.69,23.97,3.91,0.07,37.0,10.3,0.0006422,8181.11223918551,1,7.722,16.355,0,2.223,2.2709,0.82,1.39e-06,111,37
2285,5.41,0.278,0.746,2.4129,0.66,0.9503,4.4766,0.54,0.000335,0.109798,0.6722,0.61,0.68,28.6022,77.404,5.543,17.627,3.968,0.757,0.67,5.08415,0,0.6387,1362.4,1,0,20.44,20.65,0.8,5.42,38.3,13.5,0.0009278,6376.694429078423,0,10.662,10.875,0,5.461,2.8172,0.71,1.44e-06,105,17
2286,5.456,0.434,0.112,4.496,0.64,2.4505,9.9847,0.57,0.000397,0.078582,0.1888,0.25,0.35,20.1326,19.861,7.351,14.937,4.023,0.938,0.7677,5.44404,1,0.5995,1289.0,2,0,24.82,25.11,5.81,3.27,40.9,17.0,0.0014573,12493.098536315332,0,1.167,6.455,1,13.489,2.1568,0.99,1.12e-06,28,2
2287,1.478,0.591,0.767,3.6462,0.58,1.3636,11.636,0.41,0.000543,0.065671,0.6203,0.8,0.24,65.2583,27.508,3.037,18.217,4.562,0.682,0.9098,3.80526,1,0.7313,684.2,3,1,20.85,26.26,0.9,4.33,43.2,17.6,0.00167,8755.349535697063,0,9.247,7.779,1,14.153,0.8662,0.67,1.94e-06,43,19
2288,4.41,0.351,0.203,3.9982,0.37,2.093,10.2692,0.3,0.000401,0.084087,0.297,0.62,0.41,-63.3456,48.873,5.218,7.042,5.246,0.9,0.7214,3.02938,1,0.6971,1413.9,4,0,21.63,24.7,2.52,3.38,49.0,12.5,0.0018408,10452.8239252832,0,5.819,17.666,0,6.737,2.7282,0.85,1.55e-06,22,34
2289,6.688,0.401,0.167,6.7244,0.28,2.9057,11.2298,0.2,0.000115,0.081411,0.7362,0.39,0.67,7.6755,79.314,7.894,13.742,4.044,0.745,0.9095,3.76768,2,0.7537,310.8,1,2,22.26,24.24,4.96,4.23,36.9,10.7,0.0002883,7400.26321970874,0,10.262,15.143,1,6.116,1.4697,0.99,1.03e-06,53,14
2290,1.881,0.7,0.71,0.7851,0.58,1.6048,8.9998,0.48,0.000677,0.093763,0.1075,0.22,0.34,47.3984,55.284,5.878,13.701,7.457,0.774,0.6462,5.36056,1,0.6678,1166.8,2,1,20.74,21.46,3.75,1.54,47.2,16.6,0.00084,11796.921767958656,1,9.741,16.539,0,6.416,2.2358,0.67,1.26e-06,31,27
2291,3.462,0.43,0.103,3.4643,0.36,1.1726,10.3304,0.23,0.000458,0.077092,0.4855,0.66,0.21,22.6871,24.25,8.687,7.49,3.017,0.65,0.9098,3.9818,1,0.8117,1008.7,1,1,21.7,25.62,0.92,4.15,46.4,16.4,0.0015616,5307.8563330393135,0,9.364,5.992,0,10.172,2.4058,0.96,1.63e-06,32,3
2292,1.964,0.69,0.246,2.8941,0.69,1.9562,3.0374,0.29,0.00031,0.069679,0.8703,0.46,0.39,-87.8639,98.825,5.94,15.638,4.11,0.881,0.6174,3.38374,0,0.7191,991.7,0,1,24.07,26.38,2.82,4.17,30.0,16.7,0.0019867,9856.188522501941,1,5.009,6.024,0,3.204,1.602,0.97,1.79e-06,86,32
2293,2.51,0.774,0.309,2.4813,0.33,2.7836,6.9007,0.6,0.000514,0.144073,0.7672,0.9,0.41,-34.1554,86.065,8.138,9.249,4.924,0.602,0.7777,4.99798,1,0.7047,923.0,4,0,19.96,24.29,5.39,4.31,47.0,14.7,0.000627,2074.0075967384773,1,10.747,14.242,0,12.487,1.1328,0.78,1.39e-06,56,36
2294,5.097,0.74,0.476,6.1025,0.48,0.5676,3.8418,0.35,0.000332,0.05118,0.691,0.51,0.7,-31.1604,60.151,8.024,19.448,7.383,0.904,0.9535,3.29698,2,0.693,413.4,0,1,23.15,26.91,1.36,5.16,46.6,11.6,0.0019381,5642.648361151163,1,4.026,16.875,1,13.788,1.7546,0.74,1.58e-06,36,12
2295,2.724,0.7,0.519,6.9652,0.29,1.7456,7.6419,0.34,0.000505,0.113884,0.2277,0.27,0.46,-54.3226,98.49,9.927,12.904,3.945,0.772,0.6675,4.40086,0,0.7495,908.8,2,2,23.34,25.79,1.48,4.7,48.2,12.5,0.0003484,10940.687632253519,1,4.957,18.721,0,2.781,1.3364,0.73,1.02e-06,86,28
2296,2.127,0.412,0.13,3.5572,0.54,2.3901,6.7916,0.2,0.000245,0.05904,0.5802,0.34,0.66,6.5407,87.542,9.022,9.5,5.068,0.625,0.7829,4.5194,0,0.7899,301.2,1,0,21.42,24.24,1.52,5.35,31.6,10.0,0.0006142,13743.248157341488,1,3.053,10.558,0,10.781,1.7425,0.68,1.29e-06,43,16
2297,2.354,0.378,0.811,5.7183,0.73,1.6029,4.8935,0.55,0.000468,0.143581,0.7853,0.52,0.75,27.9689,57.375,6.029,15.659,5.278,0.719,0.6411,4.35426,2,0.6817,501.4,3,1,24.25,26.63,3.38,0.08,35.4,13.2,0.0016108,12391.674607209696,1,1.057,8.188,1,3.826,2.8334,0.79,1.39e-06,111,4
2298,1.825,0.219,0.706,1.0769,0.61,0.8505,6.4012,0.33,0.000267,0.13577,0.6691,0.32,0.61,41.0889,33.319,7.199,14.353,5.585,0.673,0.6626,4.65003,0,0.66,559.5,0,0,20.18,23.22,2.73,5.92,43.3,17.0,0.0008258,4067.330402308074,1,7.361,16.755,0,6.783,0.7547,0.89,1.72e-06,84,40
2299,2.708,0.537,0.898,3.086,0.83,2.415,6.0513,0.36,0.000379,0.088625,0.3802,0.33,0.36,8.1229,25.885,2.975,13.366,5.792,0.998,0.6501,5.45569,2,0.5449,485.5,2,2,18.87,21.3,3.43,2.01,36.5,13.0,0.0004139,4527.688443293907,0,3.517,19.094,0,3.283,1.9076,0.9,1.19e-06,107,7
2300,4.751,0.434,0.584,4.476,0.37,2.0863,5.4419,0.2,0.000657,0.110739,0.1866,0.25,0.44,-11.3213,60.107,5.726,17.092,3.012,0.786,0.8891,4.28977,2,0.5428,408.1,2,1,24.67,25.47,3.34,0.32,32.2,10.9,0.0010427,12601.845133791467,0,9.653,9.068,1,5.576,2.7125,0.73,1.33e-06,62,21
