id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
2238,2.776,0.656,0.175,4.9769,0.58,2.9384,4.0976,0.28,0.000649,0.111131,0.7866,0.72,0.53,-55.5261,28.866,6.751,6.482,7.255,0.897,0.8389,4.38489,2,0.7923,325.8,0,1,24.41,24.79,3.75,1.83,36.5,14.7,0.0009964,8840.302085996847,0,6.926,10.477,0,6.453,1.2223,0.66,1.93e-06,47,27
2239,2.996,0.472,0.254,5.1596,0.37,0.6678,4.7681,0.21,0.000545,0.056879,0.3069,0.71,0.3,-36.3424,31.171,3.685,17.659,3.681,0.81,0.633,4.46538,1,0.5443,1448.0,1,0,19.27,24.64,4.31,0.14,49.3,13.5,0.0019898,3518.1263925819753,1,7.667,7.577,1,10.987,1.1585,0.87,1.44e-06,85,29
2240,2.963,0.253,0.67,3.0308,0.6,2.0611,2.0102,0.28,0.000239,0.097182,0.4909,0.38,0.46,-67.3831,67.449,7.592,6.786,6.709,0.639,0.9024,5.3769,1,0.6802,765.7,0,1,19.04,20.22,4.8,2.17,49.4,12.1,0.0002853,2603.9748646336448,1,9.554,13.788,1,1.236,2.162,0.7,1.18e-06,32,39
2241,1.911,0.743,0.893,6.643,0.29,1.9746,4.7054,0.4,0.00013,0.087905,0.8969,0.88,0.62,-74.524,71.47,9.244,19.975,6.156,0.855,0.6156,3.8906,1,0.8284,872.6,3,2,18.06,23.01,0.91,5.65,43.7,11.0,0.0016895,9771.024952691305,0,6.639,12.432,0,9.407,2.0157,0.7,1.86e-06,111,25
2242,2.095,0.385,0.778,3.1174,0.62,2.6649,7.737,0.41,0.000192,0.06333,0.1678,0.64,0.37,-1.4593,23.822,7.681,18.566,6.285,0.775,0.9044,3.44511,1,0.6153,655.2,1,1,19.02,26.86,0.52,1.4,38.0,10.1,0.0008434,7586.209586595113,1,1.368,13.107,0,9.022,2.0284,0.71,1.28e-06,23,38
2243,2.709,0.691,0.34,4.3265,0.36,0.5004,3.9841,0.49,0.000147,0.05021,0.2675,0.38,0.34,72.7076,22.259,9.642,19.561,7.002,0.961,0.7309,3.43846,2,0.6918,770.0,4,2,20.3,22.07,3.64,2.5,33.8,11.7,0.0003918,2880.844568868536,1,9.271,14.519,0,8.31,1.2187,0.85,1.09e-06,48,12
2244,4.297,0.476,0.409,1.644,0.84,0.6785,6.6557,0.24,0.000185,0.121688,0.9177,0.8,0.5,44.4346,64.7,2.535,6.838,4.737,0.615,0.9187,3.48704,1,0.6669,1384.5,0,0,21.05,26.47,4.16,4.08,41.7,10.0,0.0007075,13807.970637475197,0,6.778,19.802,1,5.276,2.0941,0.93,1.1e-06,106,40
2245,3.519,0.573,0.475,2.2657,0.44,1.6533,4.8564,0.36,0.000526,0.144288,0.5704,0.87,0.69,1.1805,89.783,8.096,9.569,3.378,0.9,0.6572,4.95362,1,0.7356,1287.9,3,0,18.16,23.21,1.64,3.68,49.5,14.1,0.001613,11400.689288203783,1,5.908,7.424,1,5.103,1.4299,0.84,1.46e-06,86,23
2246,4.392,0.306,0.403,4.6314,0.39,1.1104,9.2707,0.33,0.000515,0.076232,0.8838,0.74,0.44,42.6911,22.04,7.627,14.738,4.554,0.763,0.8229,4.54675,1,0.5426,1462.5,4,0,18.24,22.47,0.56,2.48,30.0,13.4,0.001122,2084.9780555703037,1,0.485,6.304,1,1.425,2.1178,0.66,1.97e-06,28,14
2247,6.876,0.484,0.884,5.7798,0.42,2.2906,8.6605,0.58,0.000511,0.065116,0.7331,0.32,0.86,-43.1263,21.299,8.995,13.468,6.53,0.84,0.8162,5.49903,1,0.7226,1163.8,4,1,22.56,23.91,2.12,5.29,45.2,14.3,0.0013326,11174.623342946965,0,9.211,6.522,1,3.044,1.9106,0.76,1.74e-06,123,26
2248,2.474,0.633,0.372,4.4516,0.45,1.9593,10.3479,0.34,0.000425,0.061682,0.5468,0.62,0.82,-84.6376,52.965,4.401,14.923,6.425,0.963,0.8904,5.06022,2,0.5598,785.2,3,0,24.36,25.39,4.55,1.64,30.3,11.6,0.0003101,6519.677871319808,1,7.864,7.011,0,5.798,1.2371,0.96,1.63e-06,61,11
2249,5.694,0.78,0.666,2.3438,0.42,1.8183,3.9274,0.37,0.000405,0.075586,0.9353,0.39,0.5,-78.4987,81.543,6.587,17.42,3.93,0.932,0.8972,4.77259,0,0.5005,637.7,4,0,21.15,25.28,1.93,3.11,38.8,16.5,0.0005781,12435.336236705585,1,7.51,14.791,1,1.574,2.3605,0.69,1.06e-06,54,3
2250,3.333,0.414,0.844,5.2584,0.27,1.242,9.1809,0.52,0.000184,0.118701,0.4378,0.55,0.65,72.501,32.522,3.199,10.633,5.226,0.604,0.7947,4.46781,2,0.6739,583.7,3,2,22.4,24.82,5.36,5.76,41.1,13.0,0.0002012,3873.3127150497185,1,3.633,18.357,1,1.799,2.2168,0.94,1.08e-06,26,9
2251,5.571,0.315,0.288,6.0776,0.39,0.7976,5.7999,0.48,0.000643,0.119933,0.6312,0.47,0.48,35.8082,41.538,7.416,15.228,4.376,0.966,0.9381,4.9859,2,0.7491,848.2,3,2,22.59,24.76,2.33,0.44,42.2,16.3,0.0009146,3875.098232958266,1,1.464,10.792,0,6.705,0.9745,0.85,1.49e-06,45,29
2252,3.347,0.377,0.412,4.6547,0.39,2.055,6.3802,0.59,0.000686,0.07,0.2252,0.88,0.83,-13.0186,67.392,6.776,13.971,5.392,0.973,0.7122,4.52661,2,0.7149,828.0,4,2,19.19,24.72,4.97,4.71,48.9,17.0,0.0006964,3002.276072695115,0,8.739,19.749,1,12.196,2.2132,0.84,1.39e-06,50,17
2253,3.997,0.379,0.633,6.0821,0.5,1.3863,6.9439,0.25,0.000479,0.102392,0.7037,0.46,0.4,27.4211,64.099,9.513,11.532,3.086,0.91,0.8632,5.05517,0,0.6792,1182.1,4,0,20.53,24.89,3.79,0.81,31.2,16.9,0.0008189,10223.767952900193,1,3.171,9.527,0,8.823,1.2,0.96,1.37e-06,104,34
2254,5.197,0.365,0.649,0.9758,0.6,0.7554,3.7943,0.36,0.000265,0.135931,0.1779,0.49,0.89,6.7074,62.672,4.472,19.063,5.999,0.774,0.7554,5.12295,0,0.7305,688.6,3,2,22.7,24.9,2.01,5.02,48.2,15.1,0.0007566,11296.961522910118,0,4.391,5.132,1,5.039,2.3909,0.9,1.71e-06,37,3
2255,6.001,0.715,0.873,6.5502,0.38,1.5168,9.7738,0.49,0.000623,0.142339,0.4051,0.35,0.59,-25.021,41.577,7.611,18.333,6.653,0.985,0.8782,3.9138,2,0.6021,1377.2,2,0,23.04,23.28,5.07,1.76,30.2,11.0,0.0015159,5535.908206918077,1,4.345,12.061,0,4.407,0.9743,0.99,1.93e-06,114,4
2256,1.228,0.25,0.853,6.18,0.29,2.6279,9.0394,0.59,0.000171,0.122401,0.221,0.49,0.6,-18.5687,92.79,8.354,18.98,4.173,0.712,0.6363,3.19142,1,0.7554,756.6,4,1,23.97,24.47,0.62,2.54,47.7,15.4,0.0018765,11190.458667428898,0,5.942,9.975,0,11.868,2.8493,0.97,1.75e-06,52,5
2257,6.176,0.683,0.285,0.9722,0.4,0.9425,10.8705,0.46,0.000326,0.089669,0.1387,0.32,0.28,-55.1005,12.337,9.354,12.848,6.248,0.844,0.7922,3.18916,2,0.8368,596.2,2,0,18.12,21.23,4.99,3.74,43.5,14.9,0.0010156,4357.034266754401,0,6.572,17.218,1,12.976,0.659,0.68,1.25e-06,45,34
2258,4.691,0.359,0.272,5.4297,0.27,1.1206,4.9384,0.54,0.000425,0.129021,0.9713,0.42,0.69,17.2257,55.372,4.403,11.989,3.042,0.706,0.884,5.00723,1,0.8392,1356.8,3,1,24.16,26.76,3.32,3.19,34.7,15.3,0.0008801,4108.644554431704,0,6.663,6.502,0,3.202,1.4028,0.85,1.74e-06,66,15
2259,4.732,0.777,0.103,6.2755,0.52,1.2355,6.9883,0.55,0.000657,0.129918,0.8888,0.62,0.39,-55.9978,72.604,8.213,13.324,7.226,0.927,0.8985,3.42763,1,0.6906,532.9,1,2,23.09,26.06,0.84,4.56,49.8,11.6,0.000729,13386.364526041993,1,0.57,13.128,0,2.183,0.7948,0.72,1.71e-06,120,28
2260,1.985,0.39,0.476,2.8928,0.41,0.7892,10.3403,0.41,0.000267,0.148563,0.6894,0.65,0.74,84.3381,30.401,3.112,19.363,6.227,0.924,0.8404,5.08843,0,0.7047,1034.4,4,2,21.13,23.76,3.9,5.27,48.7,16.4,0.0013446,8794.705475729003,1,7.406,12.167,1,4.45,1.9523,0.75,1.7e-06,57,36
2261,6.566,0.8,0.132,5.1416,0.68,2.1374,9.3953,0.46,0.000556,0.100908,0.111,0.56,0.71,58.3301,58.186,7.396,16.543,7.436,0.919,0.928,3.76147,1,0.5454,852.7,1,1,19.57,20.35,5.4,3.71,37.8,14.9,0.0017379,2854.801057276207,0,11.388,15.937,1,11.554,1.0277,0.68,1.77e-06,117,9
2262,3.007,0.686,0.303,2.1679,0.51,0.575,8.8388,0.24,0.000384,0.053307,0.8823,0.83,0.58,47.0413,52.283,6.487,12.426,3.096,0.944,0.8802,4.0625,2,0.6782,1215.0,3,1,19.31,24.6,3.28,2.69,48.8,12.5,0.0002394,12448.256655870617,0,7.425,14.546,1,5.154,1.3784,0.87,1.43e-06,35,8
2263,5.764,0.294,0.356,2.6525,0.51,1.3656,7.771,0.25,0.000302,0.074223,0.2852,0.86,0.79,-14.3599,37.54,8.32,10.572,4.735,0.819,0.9043,5.40908,1,0.7862,1066.0,0,0,19.5,26.35,0.21,3.77,33.4,10.0,0.0014972,8491.900056146334,0,11.924,11.233,1,10.885,1.0892,0.9,2e-06,42,8
2264,5.595,0.52,0.594,4.396,0.62,2.701,7.0172,0.32,0.000331,0.086439,0.927,0.79,0.33,-21.7781,25.987,7.305,17.876,6.267,0.918,0.9225,4.18904,0,0.5482,1228.2,1,2,23.02,24.94,1.25,4.88,33.3,14.3,0.0003936,9432.830620629418,0,11.703,14.965,0,7.477,2.8988,0.84,1.71e-06,122,17
2265,3.202,0.503,0.495,0.5165,0.43,1.1004,4.8702,0.23,0.00066,0.13628,0.6672,0.51,0.33,-60.4175,96.873,9.352,10.693,5.239,0.6,0.6221,4.50357,0,0.8118,1497.8,3,0,23.12,25.06,2.35,5.62,31.0,11.4,0.0018948,10419.160524292816,0,1.67,10.587,0,13.136,2.9472,0.83,1.74e-06,107,38
2266,1.566,0.342,0.718,5.4546,0.51,2.5557,4.1877,0.2,0.000249,0.063426,0.9163,0.47,0.42,2.9874,92.658,9.342,18.238,4.536,0.944,0.9595,3.61295,0,0.5653,855.5,0,0,19.18,24.66,4.19,5.94,35.7,12.6,0.0003608,5059.81932649529,0,4.616,15.525,1,1.044,2.6116,0.71,1.34e-06,123,31
2267,5.903,0.257,0.512,5.4865,0.48,1.9319,9.6607,0.28,0.000176,0.123063,0.8143,0.57,0.52,34.0022,87.659,7.049,8.875,5.546,0.819,0.8088,4.24779,2,0.8445,606.4,1,1,19.89,20.86,3.92,0.69,48.1,12.6,0.0017761,9055.52580145342,0,6.492,14.39,0,10.862,2.0718,0.75,1.63e-06,73,5
2268,1.506,0.781,0.223,1.351,0.63,1.1592,11.5508,0.28,0.00054,0.13201,0.3536,0.62,0.44,-64.5181,44.029,6.993,7.131,3.491,0.82,0.8263,3.80525,2,0.608,511.8,3,0,21.38,26.92,4.86,3.93,49.0,12.2,0.0002793,2826.729628706719,1,5.174,15.961,1,13.231,2.2607,0.98,1.39e-06,119,23
2269,2.021,0.213,0.599,6.1785,0.47,2.7378,4.9724,0.48,0.000536,0.077568,0.2633,0.29,0.72,68.7557,14.577,3.567,12.365,5.635,0.906,0.7974,4.62034,1,0.6713,1204.5,4,2,19.56,23.93,1.21,2.03,35.1,18.0,0.0005876,12500.772131436594,0,3.687,8.606,1,5.631,2.1509,0.74,1.97e-06,35,10
2270,2.063,0.331,0.864,0.9133,0.44,2.4817,2.8796,0.41,0.000677,0.098331,0.7409,0.58,0.51,74.792,72.971,6.462,7.165,7.458,0.913,0.6996,4.14344,2,0.651,420.0,0,1,18.94,26.47,2.48,0.8,31.2,13.2,0.0017573,6149.038894186488,0,6.053,9.347,0,1.78,1.9847,0.87,1.17e-06,88,34
2271,2.525,0.301,0.827,0.7416,0.51,0.9328,11.4017,0.48,0.000343,0.102037,0.7627,0.59,0.47,-26.5122,17.971,5.751,18.023,3.108,0.635,0.9585,4.0286,1,0.7668,691.7,0,1,18.8,20.17,0.74,0.72,44.8,13.3,0.0009458,6288.819130884617,0,11.939,6.321,1,4.841,0.6317,0.77,1.54e-06,113,31
2272,4.289,0.253,0.648,1.5587,0.42,0.9576,2.073,0.51,0.000533,0.089089,0.4608,0.47,0.25,-47.543,43.818,7.992,14.47,4.473,0.945,0.9118,5.07163,2,0.6354,416.2,1,2,19.74,22.25,5.57,4.21,30.9,14.5,0.0014221,8937.752256394886,1,8.965,5.175,1,9.096,0.6108,0.9,1.26e-06,21,23
2273,4.512,0.636,0.167,3.075,0.71,1.6716,7.6165,0.59,0.000467,0.138498,0.3303,0.65,0.76,86.6366,93.932,7.707,14.547,7.991,0.952,0.8313,4.17646,0,0.6468,1309.3,4,0,23.08,25.45,2.35,4.56,39.5,15.2,0.0009818,11844.94768654061,0,0.848,15.228,0,13.888,2.3261,0.95,1.56e-06,24,33
2274,4.424,0.592,0.87,6.2624,0.45,1.136,3.9235,0.51,0.000373,0.069126,0.3455,0.44,0.25,0.5272,61.175,2.553,14.782,3.41,0.856,0.8225,3.47182,1,0.5097,589.2,0,0,19.54,24.67,5.38,0.76,34.3,11.4,0.0004189,4687.405347348398,0,10.026,16.668,0,7.675,2.8402,0.7,1.88e-06,75,13
2275,5.298,0.233,0.167,1.7616,0.38,2.054,2.7063,0.37,0.000411,0.123138,0.9008,0.28,0.73,63.2168,68.432,6.659,8.1,3.001,0.945,0.8899,4.5244,2,0.8343,1003.4,1,2,18.17,20.3,1.38,2.43,42.3,14.8,0.0008265,13440.582733868738,1,1.92,11.715,0,10.625,1.9081,0.87,1.46e-06,111,30
2276,2.263,0.625,0.558,2.3078,0.5,1.726,4.4521,0.43,0.000134,0.067734,0.1803,0.66,0.41,-28.9956,85.514,9.431,14.95,3.286,0.787,0.6722,5.44321,2,0.6582,580.6,3,1,22.26,25.45,5.1,2.1,46.8,13.7,0.0006096,6421.683064160411,0,1.681,18.802,1,11.257,1.796,0.83,1.49e-06,87,37
2277,5.632,0.35,0.508,5.8816,0.76,0.7216,4.4636,0.47,0.000309,0.107442,0.8597,0.58,0.44,-77.155,81.738,4.078,14.067,5.726,0.931,0.9261,5.01278,1,0.7573,1244.7,0,0,18.95,25.95,3.53,5.9,48.3,11.4,0.0017892,8692.560718798726,1,11.32,16.178,1,12.889,2.5138,0.76,1.32e-06,85,21
2278,3.018,0.573,0.827,4.6019,0.54,1.223,3.3078,0.48,0.000379,0.068566,0.9899,0.32,0.36,5.8933,96.756,3.292,19.082,6.642,0.694,0.8684,4.10061,2,0.5148,333.2,4,1,18.21,24.19,1.88,0.3,41.6,12.9,0.0019431,4908.40136178573,0,2.487,5.01,1,13.253,1.9262,0.82,1.6e-06,96,34
2279,3.86,0.333,0.884,5.4265,0.68,2.1897,2.5703,0.53,0.00062,0.089198,0.9374,0.51,0.76,-62.9467,32.573,6.63,13.806,7.717,0.962,0.9541,3.21464,2,0.5557,543.1,1,2,21.78,26.56,2.2,3.83,36.4,16.7,0.0015413,3679.5986379427222,1,9.796,13.059,1,3.109,1.2487,0.65,1.52e-06,105,37
2280,2.328,0.275,0.611,4.6606,0.3,0.595,6.5012,0.54,0.000374,0.066826,0.3337,0.66,0.65,-13.3631,85.212,5.265,11.081,6.282,0.832,0.7143,4.14222,0,0.5323,707.4,1,1,21.66,26.05,2.66,2.68,33.1,15.8,0.0006753,7071.649478751823,1,7.275,12.891,1,6.652,1.0092,0.92,1.55e-06,42,33
2281,3.154,0.794,0.393,5.4751,0.43,2.2768,4.9995,0.25,0.000207,0.134254,0.8508,0.43,0.34,89.0093,20.059,2.555,13.017,5.299,0.889,0.6191,3.49997,2,0.7385,1011.4,1,2,23.25,25.92,2.64,1.86,43.9,17.8,0.0014133,13711.758916363735,0,11.074,16.622,1,8.737,2.4927,0.86,1.65e-06,119,36
2282,6.449,0.765,0.421,5.8172,0.46,0.8804,8.509,0.31,0.000561,0.104666,0.5652,0.36,0.88,31.6377,47.117,5.782,7.04,6.766,0.907,0.6691,5.2316,0,0.5099,1215.5,1,0,21.15,24.34,5.9,0.36,44.6,11.8,0.0015126,2491.4115621791343,1,4.971,12.633,1,14.083,2.3218,0.86,1.81e-06,107,33
2283,6.262,0.549,0.307,4.9754,0.28,0.5013,7.5466,0.52,0.000486,0.10591,0.5345,0.46,0.74,74.3647,98.351,6.543,7.704,5.888,0.839,0.8192,4.01207,2,0.7411,475.0,0,2,19.72,25.83,3.07,0.15,43.4,15.8,0.0014682,8280.00943221552,1,1.21,14.058,0,7.11,1.578,0.75,1.95e-06,93,20
2284,6.95,0.766,0.307,2.064,0.58,2.2543,8.1941,0.35,0.00045,0.103687,0.9164,0.83,0.52,28.2789,91.312,6.257,12.372,6.007,0.989,0.7913,3.09937,0,0.836,567.8,3,1,19.67,21.1,5.36,5.96,32.9,10.4,0.0002487,10618.04881552531,1,11.849,15.857,1,8.21,1.7071,0.74,1.65e-06,46,37
2285,6.304,0.271,0.279,6.0804,0.5,1.5072,7.8704,0.54,0.000596,0.122591,0.2848,0.62,0.4,-63.6147,23.474,4.563,18.406,4.084,0.796,0.8174,4.42429,2,0.7688,661.4,0,2,21.62,23.66,1.48,2.57,32.6,12.2,0.000339,6874.766491231693,1,3.213,15.119,0,5.724,2.1949,0.7,1.6e-06,25,34
2286,3.117,0.317,0.765,0.8739,0.55,1.156,6.9813,0.35,0.00032,0.111642,0.1949,0.3,0.31,20.468,18.938,3.403,15.089,3.887,0.65,0.6239,3.53534,2,0.6034,885.1,3,2,18.84,24.63,2.65,0.11,48.7,12.6,0.0017357,11761.426158442444,1,9.494,9.244,1,9.677,1.7863,0.94,1.33e-06,121,8
2287,6.332,0.247,0.331,3.4511,0.67,1.5638,8.503,0.44,0.000317,0.14781,0.3414,0.54,0.21,30.462,26.32,4.192,7.23,4.271,0.606,0.8142,3.53269,1,0.6551,1036.3,2,1,24.29,26.97,1.33,2.22,41.8,17.0,0.0007233,7186.047842947714,0,2.358,16.004,1,4.48,2.3476,0.78,1.36e-06,112,35
2288,3.015,0.208,0.575,3.048,0.32,2.6982,6.647,0.54,0.000148,0.133392,0.8694,0.77,0.5,56.0683,59.865,8.353,12.734,7.331,0.779,0.7827,4.50682,0,0.7124,579.3,0,0,19.74,22.6,2.08,3.0,49.3,16.0,0.0008564,9612.915536682433,0,5.488,6.504,1,4.544,2.3709,0.94,1.93e-06,58,23
2289,5.568,0.318,0.694,6.8245,0.53,0.7703,5.9908,0.53,0.000655,0.149082,0.7693,0.24,0.62,-55.2546,87.386,8.776,11.233,6.192,0.647,0.7698,5.19832,0,0.6522,591.9,0,1,24.24,24.96,2.81,4.76,33.9,15.3,0.0010289,11348.335139195255,0,0.159,10.449,1,14.194,2.7118,0.92,1.9e-06,98,23
2290,5.572,0.318,0.794,4.2201,0.44,2.6134,4.6531,0.2,0.000175,0.080734,0.8619,0.43,0.42,57.6885,68.138,4.095,13.213,4.836,0.724,0.6611,4.33232,2,0.6686,1247.6,1,1,21.97,25.87,4.05,0.88,34.5,10.8,0.001155,13376.177711450175,1,11.828,18.773,1,2.535,2.6564,0.83,1.38e-06,124,10
2291,1.616,0.708,0.549,1.2818,0.78,2.7833,11.8357,0.56,0.00017,0.102758,0.8309,0.54,0.46,-13.7578,99.198,9.142,13.6,7.742,0.766,0.8871,4.92787,0,0.7593,867.2,3,0,18.06,21.66,5.29,5.65,35.3,11.5,0.000722,13717.258565202235,1,10.032,9.92,0,3.914,2.52,0.72,1.92e-06,114,37
2292,5.622,0.515,0.423,0.9562,0.32,1.3737,11.9558,0.58,0.000205,0.069366,0.6866,0.79,0.36,66.1789,93.895,9.105,7.955,6.072,0.843,0.8694,4.43487,0,0.6044,348.3,0,0,21.15,25.43,2.08,4.27,43.8,11.5,0.0016308,5506.734125705008,0,3.317,6.621,1,9.089,1.1146,0.69,1.43e-06,75,3
2293,2.123,0.375,0.162,4.2721,0.48,2.5824,10.5832,0.41,0.000526,0.145796,0.8311,0.75,0.23,-0.0091,43.738,8.765,11.977,7.602,0.655,0.8546,3.86039,1,0.5227,475.2,0,1,21.52,23.2,5.16,1.73,49.4,11.9,0.0015303,9011.809496721284,1,5.917,8.909,1,12.459,2.323,0.89,1.02e-06,116,21
2294,4.069,0.69,0.722,1.6287,0.5,1.0548,5.8279,0.22,0.000422,0.072715,0.3521,0.61,0.2,-18.1884,29.746,5.056,16.062,7.178,0.607,0.7879,5.28079,0,0.5062,1234.9,3,0,20.42,24.83,4.81,0.26,38.5,16.2,0.0004024,5753.385332240024,1,5.352,7.944,1,1.43,0.6092,0.72,1.54e-06,73,40
2295,6.696,0.428,0.165,5.4178,0.71,0.917,4.2961,0.29,0.000588,0.055883,0.3469,0.43,0.27,50.0666,59.802,7.41,16.137,6.307,0.751,0.8002,3.92995,1,0.5017,983.3,2,0,24.12,26.37,2.89,3.5,39.1,17.7,0.0004091,4115.090738684635,1,10.728,14.93,1,14.367,0.7885,0.75,1.7e-06,25,29
2296,5.295,0.53,0.188,2.3324,0.45,0.9157,8.8269,0.39,0.000297,0.143993,0.779,0.53,0.56,-25.8929,90.165,7.505,17.949,3.847,0.714,0.6763,5.49025,2,0.6368,1078.3,4,1,21.32,25.65,5.47,0.45,40.7,15.2,0.0008817,13193.518675480092,0,3.638,6.158,0,3.226,1.9576,0.65,1.47e-06,73,16
2297,2.286,0.552,0.86,6.8386,0.68,2.0862,6.2537,0.24,0.000564,0.052766,0.4143,0.42,0.33,-77.792,53.844,4.967,18.633,4.954,0.771,0.845,5.45637,0,0.7732,1002.0,2,2,24.05,26.73,4.76,1.04,33.0,12.3,0.0008811,4004.3979621185526,0,8.574,18.289,0,3.946,2.7037,0.75,1.82e-06,121,7
2298,6.924,0.576,0.57,6.2228,0.28,1.1281,10.1034,0.34,0.000415,0.052198,0.244,0.67,0.27,-25.3104,38.911,7.029,9.911,4.593,0.777,0.9145,4.73263,1,0.8488,1201.5,4,1,24.69,26.4,4.58,0.28,49.0,11.3,0.0010549,7462.9204979078795,0,7.313,10.734,0,2.897,2.0641,0.73,1.16e-06,125,19
2299,5.885,0.732,0.858,1.1074,0.87,2.3126,4.377,0.59,0.000193,0.066299,0.9524,0.85,0.26,2.237,15.859,2.711,7.27,4.658,0.719,0.9363,3.17299,0,0.8302,1100.7,4,1,21.5,24.7,2.97,1.21,32.9,16.8,0.0019948,3644.4173748229955,0,8.504,18.116,1,13.907,1.5439,0.96,1.63e-06,88,19
2300,3.907,0.249,0.591,4.0046,0.8,2.4021,8.3092,0.23,0.000283,0.101941,0.898,0.61,0.79,77.7478,82.264,7.561,16.013,7.09,0.6,0.69,5.27712,1,0.6378,913.5,3,2,19.66,21.2,5.23,5.7,45.3,16.8,0.0012115,8064.724080493714,0,5.552,9.364,0,14.74,1.3084,0.84,1.15e-06,57,12
2301,3.707,0.372,0.608,5.6478,0.32,1.6899,2.8904,0.23,0.000435,0.080814,0.7957,0.49,0.81,60.1681,64.568,7.813,10.442,6.333,0.894,0.8535,3.62741,0,0.72,1398.6,0,2,21.09,24.35,4.31,4.53,43.4,10.8,0.0014602,8163.682798562448,1,2.894,17.151,0,7.81,2.8394,1.0,1.9e-06,51,35
2302,5.917,0.204,0.263,1.6841,0.31,1.914,4.557,0.27,0.000297,0.096882,0.9443,0.62,0.9,-51.116,20.397,7.846,15.95,7.272,0.71,0.8511,4.13008,1,0.618,912.6,2,2,21.55,26.86,2.0,3.61,31.3,14.9,0.0002316,3307.4775185733483,0,10.316,14.526,0,11.994,1.4862,0.78,1.38e-06,87,15
2303,4.14,0.757,0.452,1.1383,0.37,2.7698,10.2014,0.6,0.000167,0.063617,0.1573,0.34,0.2,-27.5262,99.72,3.709,12.603,6.789,0.61,0.7625,3.76679,2,0.744,673.9,1,1,23.9,26.01,4.6,1.46,44.0,14.3,0.0006416,13175.96712014051,0,11.538,17.832,0,14.851,1.2594,0.75,1.47e-06,94,32
2304,3.148,0.347,0.107,4.9359,0.31,2.3157,6.0625,0.24,0.000174,0.06255,0.8535,0.47,0.31,-77.2758,89.001,9.338,7.643,3.911,0.676,0.7797,5.43957,2,0.5309,996.0,2,2,19.38,25.46,4.05,3.8,39.3,17.8,0.0016333,2298.934908252729,0,6.597,18.756,1,13.566,2.7772,0.84,1.3e-06,116,39
2305,3.996,0.465,0.721,4.6833,0.28,0.6426,4.9533,0.3,0.000126,0.124474,0.9516,0.36,0.36,-80.1135,72.077,8.467,14.056,5.631,0.825,0.7107,4.28844,0,0.726,1167.5,2,2,18.45,24.8,5.6,0.0,38.6,16.3,0.0016295,5509.696733980447,0,10.566,9.001,1,9.936,2.2446,1.0,1.76e-06,45,20
2306,6.115,0.716,0.858,1.171,0.27,0.524,7.9314,0.32,0.000533,0.074455,0.5454,0.86,0.44,74.8627,81.954,6.216,17.324,6.299,0.989,0.9268,3.52561,2,0.8551,851.4,1,2,18.63,23.62,1.11,5.99,37.5,11.2,0.0005777,7882.410862874331,1,5.571,5.793,0,5.163,1.4308,0.83,1.26e-06,36,36
2307,4.913,0.739,0.38,5.5297,0.54,1.5204,7.9492,0.4,0.000261,0.126046,0.5962,0.21,0.52,-17.9912,38.94,7.585,10.504,3.837,0.971,0.7436,4.59174,1,0.7689,477.0,2,0,24.83,25.86,2.22,4.7,47.0,15.2,0.0017055,13215.291591814703,0,4.67,13.245,1,11.423,1.8606,0.84,1.88e-06,38,40
2308,2.839,0.295,0.759,2.5972,0.33,1.7542,2.0388,0.22,0.000427,0.066533,0.3978,0.85,0.5,45.1994,14.124,8.293,15.243,3.089,0.997,0.7283,3.98007,2,0.589,861.1,1,0,22.65,24.56,3.98,1.82,46.2,15.7,0.0017288,4159.397623563305,1,5.054,11.078,0,8.632,2.9951,0.82,1.61e-06,37,31
2309,1.693,0.515,0.665,4.5736,0.53,1.6558,8.5475,0.46,0.000666,0.112082,0.3071,0.43,0.25,54.2032,36.575,4.55,19.688,6.811,0.96,0.9213,5.07526,2,0.6379,361.4,1,0,22.47,25.92,0.67,4.46,30.7,11.7,0.0012405,9693.200888044224,1,4.782,14.54,0,10.804,1.5029,0.75,1.38e-06,87,4
2310,2.299,0.632,0.603,3.0395,0.27,0.8456,3.7098,0.4,0.000101,0.096183,0.4324,0.45,0.63,-47.1304,75.832,6.581,8.698,4.368,0.905,0.6266,4.40833,0,0.6732,544.1,0,0,21.19,22.28,0.8,1.84,48.5,10.6,0.0011988,3467.2771471337164,0,7.665,19.112,1,14.306,1.4112,0.93,1.03e-06,67,18
